title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Suzuki Mehran 2013,850000,Bhakkar,2013,27000,Petrol,Not Available,Bahawalpur,Blue,Local,800,28/04/2024,Low,Low,Sunday,11
Honda City 1.3 i-VTEC 2016,3350000,Islamabad,2016,70000,Petrol,Not Available,Islamabad,Bronze,Local,1300,28/04/2024,Medium,Medium,Sunday,8
Toyota Corolla GLi Automatic 1.3 VVTi 2016,3654999,Lahore,2016,105000,Petrol,Automatic,Lahore,White,Local,1300,28/04/2024,Medium,High,Sunday,8
Honda Civic VTi Prosmatec 1.8 i-VTEC 2013,3150000,Lahore,2013,140000,Petrol,Automatic,Punjab,Black,Local,1800,28/04/2024,Medium,High,Sunday,11
Toyota Corolla GLi 1.3 VVTi 2013,2950000,Islamabad,2013,180,Petrol,Not Available,Lahore,White,Local,1300,28/04/2024,Medium,Low,Sunday,11
Nissan Juke 15RX Premium Personalize Package 2013,3800000,Multan,2013,145000,Petrol,Automatic,Islamabad,White,Imported,1500,28/04/2024,Medium,High,Sunday,11
Toyota Passo X L Package 2015,3050000,Lahore,2015,62000,Petrol,Automatic,Punjab,Light Beige Metallic,Imported,1000,28/04/2024,Medium,Medium,Sunday,9
Toyota Corolla GLi 1.3 VVTi 2016,3700000,Sangla hills,2016,117000,Petrol,Not Available,Lahore,White,Local,1300,28/04/2024,Medium,High,Sunday,8
Honda Civic VTi Prosmatec 1.8 i-VTEC 2014,3295000,Lahore,2014,121000,Petrol,Automatic,Lahore,White,Local,1800,28/04/2024,Medium,High,Sunday,10
Suzuki Mehran VXR Euro II 2015,1250000,Rawalpindi,2015,73000,Petrol,Not Available,Islamabad,Gold,Imported,796,28/04/2024,Low,Medium,Sunday,9
Toyota Vitz F Smile Edition 1.0 2014,3270000,Multan,2014,80000,Petrol,Automatic,Islamabad,Yellow,Imported,1000,28/04/2024,Medium,Medium,Sunday,10
Suzuki Cultus EURO II 2016,1850000,Haripur,2016,55000,Petrol,Not Available,Islamabad,Solid White,Local,1000,28/04/2024,Low,Medium,Sunday,8
Toyota Corolla GLi 1.3 VVTi 2013,3250000,Islamabad,2013,85000,Petrol,Not Available,Islamabad,White,Local,1300,28/04/2024,Medium,Medium,Sunday,11
Suzuki Mehran VXR Euro II 2013,900000,Lahore,2013,80000,Petrol,Not Available,Lahore,Solid White,Local,796,28/04/2024,Low,Medium,Sunday,11
Suzuki Mehran VXR Euro II 2013,1100000,Islamabad,2013,105000,Petrol,Not Available,Islamabad,Graphite Grey,Local,796,28/04/2024,Low,High,Sunday,11
Suzuki Mehran VXR Euro II 2013,919999,Bahawalpur,2013,100000,Petrol,Not Available,Multan,White,Local,800,28/04/2024,Low,Medium,Sunday,11
Toyota Vitz F 1.0 2014,2785000,Islamabad,2014,74000,Petrol,Automatic,Islamabad,Grey,Imported,1000,28/04/2024,Medium,Medium,Sunday,10
Honda City 1.3 i-VTEC 2016,3100000,Lahore,2016,145000,Petrol,Not Available,Islamabad,Taffeta White,Local,1300,28/04/2024,Medium,High,Sunday,8
Toyota Aqua L 2014,3200000,Lahore,2014,129000,Hybrid,Automatic,Lahore,Grey,Imported,1500,28/04/2024,Medium,High,Sunday,10
Toyota Vitz F Limited 1.0 2014,2890000,Lahore,2014,90585,Petrol,Automatic,Punjab,Black,Imported,1000,28/04/2024,Medium,Medium,Sunday,10
Honda City 1.3 i-VTEC 2015,3150000,Dina,2015,198992,Petrol,Not Available,Islamabad,Silver,Local,1300,28/04/2024,Medium,High,Sunday,9
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,3200000,Lahore,2013,326000,Petrol,Automatic,Sindh,Alabaster Silver,Local,1800,28/04/2024,Medium,High,Sunday,11
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2015,3900000,Gujranwala,2015,80000,Petrol,Automatic,Punjab,White,Local,1800,28/04/2024,Medium,Medium,Sunday,9
Honda Fit 1.5 Hybrid S Package 2015,3900000,Kasur,2015,120000,Hybrid,Automatic,Islamabad,Beautiful,Imported,1500,28/04/2024,Medium,High,Sunday,9
Suzuki Mehran VX Euro II 2016,1300000,Lahore,2016,72000,Petrol,Not Available,Lahore,Grey,Local,800,28/04/2024,Low,Medium,Sunday,8
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,3690000,Islamabad,2014,175000,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,28/04/2024,Medium,High,Sunday,10
Nissan Moco Dolce X 2013,2200000,Islamabad,2013,87500,Petrol,Automatic,Lahore,Burgundy,Imported,660,28/04/2024,Low,Medium,Sunday,11
Suzuki Mehran VXR Euro II 2014,1150000,Lahore,2014,65000,Petrol,Not Available,Lahore,White,Local,800,28/04/2024,Low,Medium,Sunday,10
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2015,3700000,Lahore,2015,113000,Petrol,Automatic,Islamabad,Black,Local,1800,28/04/2024,Medium,High,Sunday,9
Honda City Aspire Prosmatec 1.5 i-VTEC 2013,3010000,Lahore,2013,95000,Petrol,Automatic,Lahore,Black,Local,1500,28/04/2024,Medium,Medium,Sunday,11
Honda Civic VTi Oriel 1.8 i-VTEC 2013,3200000,Faisalabad,2013,106000,Petrol,Not Available,Faisalabad,Crystal Black,Local,1800,28/04/2024,Medium,High,Sunday,11
Suzuki Mehran VX Euro II 2013,1100000,Islamabad,2013,22222,Petrol,Not Available,Islamabad,White,Local,800,28/04/2024,Low,Low,Sunday,11
Honda City 1.3 i-VTEC 2014,2700000,Lahore,2014,143000,Petrol,Not Available,Lahore,Black,Local,1300,28/04/2024,Medium,High,Sunday,10
Toyota Aqua S 2015,4400000,Mardan,2015,118000,Hybrid,Automatic,Islamabad,Black Mica,Imported,1500,28/04/2024,High,High,Sunday,9
Suzuki Mehran VX Euro II 2014,1000000,Lodhran,2014,72000,Petrol,Not Available,Multan,Grey,Local,800,28/04/2024,Low,Medium,Sunday,10
Toyota Passo 2013,2480000,Lahore,2013,42000,Petrol,Automatic,Lahore,Turquoise,Imported,1000,28/04/2024,Medium,Low,Sunday,11
Toyota Corolla 2015,3250000,Multan,2015,145000,Petrol,Automatic,Lahore,White,Imported,1500,28/04/2024,Medium,High,Sunday,9
Toyota Corolla Altis Grande CVT-i 1.8 2016,4650000,Karachi,2016,98000,Petrol,Automatic,Sindh,White,Local,1800,28/04/2024,High,Medium,Sunday,8
Toyota Vitz Jewela 1.0 2013,2650000,Karachi,2013,98000,Petrol,Automatic,Sindh,Black Mica Metallic,Imported,1000,28/04/2024,Medium,Medium,Sunday,11
Suzuki Cultus EURO II 2015,1500000,Karachi,2015,46593,Petrol,Not Available,Karachi,White,Local,1000,28/04/2024,Low,Low,Sunday,9
Suzuki Jimny 2015,3100000,Lahore,2015,85000,Petrol,Automatic,Lahore,Silver,Imported,660,28/04/2024,Medium,Medium,Sunday,9
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2015,3650000,Karachi,2015,78847,Petrol,Automatic,Karachi,Alabaster Silver,Local,1800,28/04/2024,Medium,Medium,Sunday,9
Suzuki Mehran VX Euro II 2013,950000,Islamabad,2013,12345,Petrol,Not Available,Islamabad,Solid White,Local,796,28/04/2024,Low,Low,Sunday,11
Suzuki Swift DLX 1.3 2013,2150000,Rawalpindi,2013,100000,Petrol,Not Available,Islamabad,Solid White,Local,1300,28/04/2024,Low,Medium,Sunday,11
Toyota Corolla Altis Automatic 1.6 2016,3750000,Islamabad,2016,120000,Petrol,Automatic,Lahore,White,Local,1600,28/04/2024,Medium,High,Sunday,8
Honda City Aspire Prosmatec 1.5 i-VTEC 2013,3000000,Islamabad,2013,147000,Petrol,Automatic,Islamabad,Grey,Local,1500,28/04/2024,Medium,High,Sunday,11
Suzuki Alto 2015,2550000,Lahore,2015,80300,Petrol,Automatic,Lahore,Sea Green Blue,Imported,660,28/04/2024,Medium,Medium,Sunday,9
Suzuki Wagon R 2014,2470000,Islamabad,2014,123456,Petrol,Not Available,Islamabad,White,Imported,660,28/04/2024,Medium,High,Sunday,10
Suzuki Bolan VX Euro II 2014,1255000,Islamabad,2014,155555,Petrol,Not Available,Islamabad,Solid White,Local,800,28/04/2024,Low,High,Sunday,10
Toyota Corolla GLi 1.3 VVTi 2016,3250000,Sargodha,2016,104000,Petrol,Not Available,Karachi,White,Local,1300,28/04/2024,Medium,High,Sunday,8
Toyota Prado TX 2.7 2016,24000000,Jhelum,2016,55000,Petrol,Automatic,Punjab,White,Imported,2700,28/04/2024,High,Medium,Sunday,8
Suzuki Jimny Sierra 1988,2100000,Rawalpindi,2013,140000,Petrol,Automatic,Punjab,White,Imported,660,28/04/2024,Low,High,Sunday,11
Suzuki Jimny 2013,2700000,Mirpur khas,2013,123000,Petrol,Automatic,Islamabad,Black,Imported,1300,28/04/2024,Medium,High,Sunday,11
Toyota Passo Plus Hana C 2014,2950000,Lahore,2014,120000,Petrol,Automatic,Islamabad,Pink,Imported,1000,28/04/2024,Medium,High,Sunday,10
Honda City 1.3 i-VTEC 2015,2750000,Karachi,2015,96300,Petrol,Not Available,Sindh,Modern Steel Metallic,Local,1300,28/04/2024,Medium,Medium,Sunday,9
Toyota Corolla GLi 1.3 VVTi 2015,3250000,Lahore,2015,154000,Petrol,Not Available,Lahore,Attitude Black,Local,1300,28/04/2024,Medium,High,Sunday,9
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,4179999,Rawalpindi,2013,157000,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,28/04/2024,High,High,Sunday,11
Toyota Fortuner 2.7 VVTi 2015,7700000,Karachi,2015,84125,Petrol,Automatic,Karachi,Attitude Black,Local,2700,28/04/2024,High,Medium,Sunday,9
Suzuki Swift DLX 1.3 2014,2000000,Karachi,2014,92285,Petrol,Not Available,Sindh,Silver,Local,1300,28/04/2024,Low,Medium,Sunday,10
Suzuki Mehran VX Euro II 2016,860000,Lahore,2016,86760,Petrol,Not Available,Lahore,White,Local,800,28/04/2024,Low,Medium,Sunday,8
Suzuki Mehran VXR Euro II 2014,919999,Karachi,2014,135000,Petrol,Not Available,Sindh,Graphite Grey,Local,796,28/04/2024,Low,High,Sunday,10
Suzuki Wagon R VXL 2016,2050000,Lahore,2016,125000,Petrol,Not Available,Punjab,Grey,Local,1000,28/04/2024,Low,High,Sunday,8
Suzuki Mehran VX Euro II 2015,1150000,Karachi,2015,32000,Petrol,Not Available,Karachi,Gold,Local,796,28/04/2024,Low,Low,Sunday,9
Toyota Corolla XLi VVTi Limited Edition 2014,2675000,Phalia,2014,200800,Petrol,Not Available,Lahore,Silver Metallic,Local,1300,28/04/2024,Medium,High,Sunday,10
FAW Carrier 2015,690000,Islamabad,2015,75000,Petrol,Not Available,Punjab,White,Local,1000,28/04/2024,Low,Medium,Sunday,9
Honda City 1.3 i-VTEC 2016,2790000,Multan,2016,1,Petrol,Not Available,Islamabad,White,Local,1300,28/04/2024,Medium,Low,Sunday,8
Honda City Aspire 1.5 i-VTEC 2016,3249000,Rawalpindi,2016,207000,Petrol,Not Available,Punjab,Urban Titanium,Local,1500,28/04/2024,Medium,High,Sunday,8
Toyota Aqua S 2013,3675000,Peshawar,2013,105000,Hybrid,Automatic,Lahore,Silver,Imported,1500,28/04/2024,Medium,High,Sunday,11
Suzuki Cultus EURO II 2015,1550000,Lahore,2015,98500,Petrol,Not Available,Sindh,Beige,Local,1000,28/04/2024,Low,Medium,Sunday,9
Honda Civic VTi Oriel 1.8 i-VTEC 2013,3400000,Haripur,2013,111304,Petrol,Not Available,Islamabad,White,Local,1800,28/04/2024,Medium,High,Sunday,11
Toyota Corolla Altis Grande CVT-i 1.8 2016,4500000,Islamabad,2016,195000,Petrol,Automatic,Lahore,Strong Blue,Local,1800,28/04/2024,High,High,Sunday,8
Nissan Dayz 2015,2600000,Lahore,2015,89000,Petrol,Automatic,Lahore,Silver,Imported,660,28/04/2024,Medium,Medium,Sunday,9
Suzuki Bolan VX Euro II 2014,1130000,Islamabad,2014,57000,Petrol,Not Available,Islamabad,White,Local,800,28/04/2024,Low,Medium,Sunday,10
Suzuki Swift DLX 1.3 2013,1945000,Lahore,2013,170000,Petrol,Not Available,Lahore,Unlisted,Local,1300,28/04/2024,Low,High,Sunday,11
Honda Civic Oriel 1.8 i-VTEC CVT 2016,4750000,Wah cantt,2016,110000,Petrol,Automatic,Lahore,Crystal Black,Local,1800,28/04/2024,High,High,Sunday,8
Daihatsu Mira X Memorial Edition 2016,2800000,Hyderabad,2016,76000,Petrol,Automatic,Karachi,Pearl White,Imported,660,28/04/2024,Medium,Medium,Sunday,8
FAW X-PV Dual AC 2015,840000,Rawalpindi,2015,11000,Petrol,Not Available,Lahore,Burgundy,Local,1000,28/04/2024,Low,Low,Sunday,9
Honda Civic Oriel Prosmatec UG 2015,4400000,Peshawar,2015,75000,Petrol,Automatic,Islamabad,Modern Steel Metallic,Local,1800,28/04/2024,High,Medium,Sunday,9
Toyota Hilux 4x2 Single Cab Standard 2016,3900000,Bahawalpur,2016,132500,Diesel,Not Available,Multan,Super White,Local,2500,28/04/2024,Medium,High,Sunday,8
Suzuki Swift DLX 1.3 2014,2050000,Gujranwala,2014,86000,Petrol,Not Available,Lahore,White,Local,1300,28/04/2024,Low,Medium,Sunday,10
Honda City 1.3 i-VTEC 2016,3040000,Hyderabad,2016,70100,Petrol,Not Available,Karachi,Taffeta White,Local,1300,28/04/2024,Medium,Medium,Sunday,8
Suzuki Swift DLX Automatic 1.3 2013,2350000,Lahore,2013,93264,Petrol,Automatic,Lahore,Solid White,Local,1300,28/04/2024,Medium,Medium,Sunday,11
Suzuki Bolan VX Euro II 2015,1180000,Karachi,2015,77600,Petrol,Not Available,Sindh,Solid White,Local,800,28/04/2024,Low,Medium,Sunday,9
Suzuki Mehran VXR Euro II 2016,1450000,Islamabad,2016,50000,Petrol,Not Available,Islamabad,White,Local,800,28/04/2024,Low,Low,Sunday,8
Honda N Box 2014,2320000,Lahore,2014,134000,Petrol,Automatic,Lahore,White,Imported,660,28/04/2024,Medium,High,Sunday,10
Suzuki Alto L 2015,2350000,Wah cantt,2015,100000,Petrol,Automatic,Islamabad,White,Imported,660,28/04/2024,Medium,Medium,Sunday,9
Toyota Aqua S 2014,3725000,Gujranwala,2014,180000,Hybrid,Automatic,Islamabad,Yellow,Imported,1500,28/04/2024,Medium,High,Sunday,10
Toyota Corolla GLi Automatic 1.3 VVTi 2016,3850000,Dgkhan,2016,91000,Petrol,Automatic,Lahore,Grey,Local,1300,28/04/2024,Medium,Medium,Sunday,8
Suzuki Spacia X 2013,2250000,Lahore,2013,120000,Petrol,Automatic,Punjab,Gold,Imported,660,28/04/2024,Medium,High,Sunday,11
Toyota Corolla Axio Hybrid 1.5 2016,5450000,Peshawar,2016,120000,Hybrid,Automatic,Islamabad,White Pearl Crystal Shine,Imported,1500,28/04/2024,High,High,Sunday,8
Nissan Dayz Highway star X 2014,2400000,Karachi,2014,80000,Petrol,Automatic,Karachi,Silver,Imported,659,28/04/2024,Medium,Medium,Sunday,10
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,3779999,Sargodha,2014,95000,Petrol,Automatic,Punjab,Taffeta White,Local,1800,28/04/2024,Medium,Medium,Sunday,10
Suzuki Mehran VX Euro II 2014,980000,Rawalpindi,2014,98795,Petrol,Not Available,Lahore,Sand Beige,Local,796,28/04/2024,Low,Medium,Sunday,10
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,3600000,Faisalabad,2014,117000,Petrol,Automatic,Lahore,White,Local,1800,28/04/2024,Medium,High,Sunday,10
Honda City Aspire 1.5 i-VTEC 2016,3450000,Lahore,2016,165000,Petrol,Not Available,Lahore,White,Local,1500,28/04/2024,Medium,High,Sunday,8
Suzuki Wagon R 2013,2350000,Islamabad,2013,110670,Petrol,Automatic,Lahore,Silver,Imported,660,28/04/2024,Medium,High,Sunday,11
Honda Fit 15XH 2014,3300000,Lahore,2014,300000,Petrol,Automatic,Islamabad,Nighthawk Black Pearl,Imported,1500,28/04/2024,Medium,High,Sunday,10
Toyota Vitz F 1.0 2016,3175000,Lahore,2016,78500,Petrol,Automatic,Lahore,Grey,Imported,1000,28/04/2024,Medium,Medium,Sunday,8
Toyota Corolla GLi 1.3 VVTi 2014,3062000,Lahore,2014,153218,Petrol,Not Available,Punjab,Dorado Gold,Local,1300,28/04/2024,Medium,High,Sunday,10
Toyota Corolla GLi 1.3 VVTi 2016,3650000,Mandi bahauddin,2016,123250,Petrol,Not Available,Lahore,Silver Metallic,Local,1300,28/04/2024,Medium,High,Sunday,8
Toyota Corolla Fielder Hybrid 2014,4690000,Islamabad,2014,186000,Hybrid,Automatic,Islamabad,Silver,Imported,1500,28/04/2024,High,High,Sunday,10
Honda Civic 2013,3400000,Faisalabad,2013,89000,Petrol,Automatic,Punjab,Burgundy,Imported,1800,28/04/2024,Medium,Medium,Sunday,11
Honda Vezel Hybrid Z 2014,5100000,Islamabad,2014,106000,Hybrid,Automatic,Islamabad,White,Imported,1500,28/04/2024,High,High,Sunday,10
Suzuki Cultus EURO II 2015,1525000,Karachi,2015,82000,Petrol,Not Available,Karachi,Silky Silver,Local,1000,28/04/2024,Low,Medium,Sunday,9
Toyota Aqua G 2013,3250000,Karachi,2013,90000,Hybrid,Automatic,Karachi,Black Mica,Imported,1500,28/04/2024,Medium,Medium,Sunday,11
Toyota Vitz F 1.0 2014,3325000,Islamabad,2014,104000,Petrol,Automatic,Islamabad,Silver,Imported,1000,28/04/2024,Medium,High,Sunday,10
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2015,4450000,Sara e alamgir,2015,68000,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,28/04/2024,High,Medium,Sunday,9
Suzuki Cultus EURO II 2014,1320000,Lahore,2014,103000,Petrol,Not Available,Sindh,Blue,Local,1000,28/04/2024,Low,High,Sunday,10
Suzuki Bolan VX Euro II 2015,1090000,Multan,2015,93000,Petrol,Not Available,Sindh,Solid White,Local,800,28/04/2024,Low,Medium,Sunday,9
Suzuki Mehran VX Euro II 2016,1250000,Peshawar,2016,42000,Petrol,Not Available,Lahore,Solid White,Local,796,28/04/2024,Low,Low,Sunday,8
Honda City 1.3 i-VTEC 2016,3100000,Dera ismail khan,2016,87000,Petrol,Not Available,Sindh,Bronze,Local,1300,28/04/2024,Medium,Medium,Sunday,8
Toyota Corolla XLi VVTi 2015,3250000,Gujrat,2015,100,Petrol,Not Available,Lahore,Attitude Black,Local,1300,28/04/2024,Medium,Low,Sunday,9
Toyota Prado TZ 4.0 2013,18000000,Vehari,2013,107000,Petrol,Automatic,Islamabad,White,Imported,4000,28/04/2024,High,High,Sunday,11
Suzuki Ravi Euro II 2013,1019999,Rawalpindi,2013,785265,Petrol,Not Available,Islamabad,White,Local,800,28/04/2024,Low,High,Sunday,11
Datsun 1000 1970,170000,Karachi,2013,9000,Not Available,Not Available,Sindh,White,Local,1000,28/04/2024,Low,Low,Sunday,11
Toyota Corolla Altis Grande 1.8 2015,3750000,Karachi,2015,115000,Petrol,Automatic,Karachi,Super White,Local,1800,28/04/2024,Medium,High,Sunday,9
Honda City 1.3 i-VTEC 2015,2775000,Karachi,2015,76000,Petrol,Not Available,Karachi,Silver,Local,1300,28/04/2024,Medium,Medium,Sunday,9
Suzuki Liana RXi 2014,1450000,Karachi,2014,124000,Petrol,Not Available,Sindh,Grey,Local,1300,28/04/2024,Low,High,Sunday,10
Toyota Passo X L Package 2015,2975000,Rawalpindi,2015,84000,Petrol,Automatic,Islamabad,White,Imported,1000,28/04/2024,Medium,Medium,Sunday,9
Toyota Corolla GLi 1.3 VVTi 2014,3300000,Multan,2014,220000,Petrol,Not Available,Islamabad,Black,Local,1300,28/04/2024,Medium,High,Sunday,10
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,3500000,Lahore,2013,110000,Petrol,Automatic,Islamabad,Crystal Black,Local,1800,28/04/2024,Medium,High,Sunday,11
Toyota Corolla GLi 1.3 VVTi 2016,3525000,Lahore,2016,139000,Petrol,Not Available,Punjab,Black,Local,1300,28/04/2024,Medium,High,Sunday,8
Suzuki Bolan VX Euro II 2014,1225000,Islamabad,2014,135000,Petrol,Not Available,Islamabad,Solid White,Local,800,28/04/2024,Low,High,Sunday,10
Toyota Passo X L Package 2015,3200000,Islamabad,2015,123800,Petrol,Automatic,Islamabad,Black Mica,Imported,1000,28/04/2024,Medium,High,Sunday,9
Honda Vamos Hobio 2015,1325000,Lahore,2015,80623,Petrol,Automatic,Punjab,White,Imported,660,28/04/2024,Low,Medium,Sunday,9
Toyota Corolla GLi 1.3 VVTi 2016,3600000,Lahore,2016,166666,Petrol,Not Available,Sindh,White,Local,1300,28/04/2024,Medium,High,Sunday,8
Suzuki Cultus EURO II 2014,1345000,Karachi,2014,59000,Petrol,Not Available,Sindh,Solid White,Local,1000,28/04/2024,Low,Medium,Sunday,10
Suzuki Mehran VXR Euro II (CNG) 2016,1315000,Karachi,2016,44700,Petrol,Not Available,Karachi,Grey,Local,800,28/04/2024,Low,Low,Sunday,8
Suzuki Cultus EURO II 2013,1280000,Karachi,2013,70000,Petrol,Not Available,Karachi,White,Local,1000,28/04/2024,Low,Medium,Sunday,11
Toyota Prius S LED Edition 1.8 2014,5248000,Karachi,2014,144400,Hybrid,Automatic,Punjab,White,Imported,1800,28/04/2024,High,High,Sunday,10
Toyota Vitz Jewela 1.0 2013,2590000,Karachi,2013,85000,Petrol,Automatic,Karachi,Purple,Imported,1000,28/04/2024,Medium,Medium,Sunday,11
Toyota Corolla Altis SR Cruisetronic 1.6 2013,3779999,Islamabad,2013,130000,Petrol,Automatic,Islamabad,Burgundy,Local,1600,28/04/2024,Medium,High,Sunday,11
Toyota Corolla GLi 1.3 VVTi 2014,2800000,Kallar saddiyian,2014,210000,Petrol,Not Available,Islamabad,Blush Silver,Local,1300,28/04/2024,Medium,High,Sunday,10
Toyota Crown Athlete 2013,14500000,Faisalabad,2013,140000,Petrol,Automatic,Un-Registered,White,Imported,2500,28/04/2024,High,High,Sunday,11
Subaru Stella CUSTOM 2014,2350000,Sialkot,2014,85500,Petrol,Automatic,Punjab,White,Imported,660,28/04/2024,Medium,Medium,Sunday,10
Toyota Corolla GLi 1.3 VVTi 2015,3300000,Karachi,2015,100000,Petrol,Not Available,Sindh,Grey Graphite,Local,1300,28/04/2024,Medium,Medium,Sunday,9
Toyota Corolla XLi VVTi 2013,2350000,Multan,2013,100000,Petrol,Not Available,Sindh,Grey,Local,1300,28/04/2024,Medium,Medium,Sunday,11
Toyota Vitz F 1.0 2013,2550000,Multan,2013,86000,Petrol,Automatic,Sindh,Grey,Imported,1000,28/04/2024,Medium,Medium,Sunday,11
Suzuki Hustler 2015,2450000,Karachi,2015,70500,Petrol,Automatic,Sindh,Black,Imported,660,28/04/2024,Medium,Medium,Sunday,9
Honda Fit 1.5 Hybrid RS 2013,3500000,Samanabad,2013,67000,Hybrid,Automatic,Lahore,Nighthawk Black Pearl,Imported,1500,28/04/2024,Medium,Medium,Sunday,11
Honda City Aspire Prosmatec 1.3 i-VTEC 2016,3450000,Okara,2016,107000,Petrol,Automatic,Lahore,Magneta,Local,1300,28/04/2024,Medium,High,Sunday,8
Suzuki Cultus Limited Edition 2016,1735000,Lahore,2016,63000,Petrol,Not Available,Lahore,Solid White,Local,1000,28/04/2024,Low,Medium,Sunday,8
Suzuki Wagon R VXL 2015,1735000,Lahore,2015,115500,Petrol,Not Available,Lahore,Pearl Black,Local,1000,28/04/2024,Low,High,Sunday,9
Nissan Moco X Idling Stop 2014,1789999,Karachi,2014,140000,Petrol,Automatic,Karachi,Moco Peach,Imported,660,28/04/2024,Low,High,Sunday,10
Toyota Sienta 2016,5600000,Karachi,2016,60000,Hybrid,Automatic,Karachi,Black,Imported,1500,28/04/2024,High,Medium,Sunday,8
Toyota Aqua S 2016,4350000,Lahore,2016,114000,Hybrid,Automatic,Punjab,White,Imported,1500,28/04/2024,High,High,Sunday,8
Toyota Auris 2013,2600000,Gujranwala,2013,180000,Petrol,Automatic,Punjab,White,Imported,1500,28/04/2024,Medium,High,Sunday,11
Toyota Vitz F M Package 1.0 2015,3050000,Karachi,2015,200000,Petrol,Automatic,Karachi,Black Mica Metallic,Imported,1000,28/04/2024,Medium,High,Sunday,9
Honda Civic 2013,3150000,Sargodha,2013,606,Petrol,Not Available,Punjab,White,Imported,140,28/04/2024,Medium,Low,Sunday,11
Suzuki Wagon R VXL 2016,1850000,Karachi,2016,155000,Petrol,Not Available,Karachi,Silver,Local,1000,28/04/2024,Low,High,Sunday,8
Honda City Aspire 1.3 i-VTEC 2016,3550000,Islamabad,2016,133000,Petrol,Not Available,Islamabad,Taffeta White,Local,1300,28/04/2024,Medium,High,Sunday,8
Suzuki Mehran VX Euro II 2015,1150000,Taxila,2015,50000,Petrol,Not Available,Islamabad,Silky Silver,Local,796,28/04/2024,Low,Low,Sunday,9
Honda City 1.3 i-VTEC 2013,2680000,Lahore,2013,190000,Petrol,Not Available,Lahore,Black,Local,1300,28/04/2024,Medium,High,Sunday,11
Toyota Corolla GLi Automatic 1.6 VVTi 2013,3000000,Nankana sahib,2013,183340,Petrol,Automatic,Lahore,Silver Metallic,Local,1600,28/04/2024,Medium,High,Sunday,11
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2015,3300000,Karachi,2015,96000,Petrol,Automatic,Karachi,Crystal Black,Local,1800,27/04/2024,Medium,Medium,Saturday,9
Honda Vamos 2013,1700000,Karachi,2013,160000,Petrol,Automatic,Sindh,Black,Local,660,27/04/2024,Low,High,Saturday,11
Toyota Corolla GLi Automatic Limited Edition 1.6 VVTi 2014,3550000,Mardan,2014,143000,Petrol,Automatic,Punjab,Silver Metallic,Local,1600,27/04/2024,Medium,High,Saturday,10
Honda City Aspire Prosmatec 1.3 i-VTEC 2016,3600000,Islamabad,2016,49000,Petrol,Automatic,Islamabad,Grey,Local,1300,27/04/2024,Medium,Low,Saturday,8
Toyota Corolla GLi 1.3 VVTi 2013,3250000,Attock,2013,80000,Petrol,Not Available,Islamabad,Graphite Grey,Local,1300,27/04/2024,Medium,Medium,Saturday,11
Suzuki Cultus Limited Edition 2016,1670000,Lahore,2016,85000,Petrol,Not Available,Lahore,Solid White,Local,1000,27/04/2024,Low,Medium,Saturday,8
Honda Vezel Hybrid Z 2015,6000000,Rawalpindi,2015,120000,Hybrid,Automatic,Islamabad,White,Imported,1500,27/04/2024,High,High,Saturday,9
Suzuki Alto ECO-L 2016,2300000,Mardan,2016,100000,Petrol,Automatic,Punjab,White Pearl,Imported,660,27/04/2024,Medium,Medium,Saturday,8
Honda City Aspire Prosmatec 1.3 i-VTEC 2013,3000000,Lahore,2013,114000,Petrol,Automatic,Islamabad,Lunar Silver Metallic,Local,1300,27/04/2024,Medium,High,Saturday,11
Honda N One 2013,2325000,Lahore,2013,100000,Petrol,Automatic,Lahore,White,Imported,660,27/04/2024,Medium,Medium,Saturday,11
Honda Vezel 2014,4600000,Larkana,2014,95000,Hybrid,Automatic,Sindh,White,Imported,1500,27/04/2024,High,Medium,Saturday,10
Toyota Aqua GS 2014,4200000,Karachi,2014,118000,Hybrid,Automatic,Sindh,Pearl Black,Imported,1500,27/04/2024,High,High,Saturday,10
Honda City 1.3 i-VTEC 2014,3000000,Sargodha,2014,78000,Petrol,Not Available,Lahore,White,Local,1300,27/04/2024,Medium,Medium,Saturday,10
Honda Vezel Hybrid Z 2015,5150000,Lahore,2015,83000,Hybrid,Automatic,Lahore,White,Imported,1500,27/04/2024,High,Medium,Saturday,9
