title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Toyota Premio X 1.8 2008,4950000,Peshawar,2008,95000,Petrol,Automatic,Islamabad,White,Imported,1800,23/04/2024,High,Medium,Tuesday,16
Suzuki Mehran VXR 2012,800000,Lahore,2012,70000,Petrol,Not Available,Punjab,Snow White Pearl,Local,800,23/04/2024,Low,Medium,Tuesday,12
Honda City i-DSI Vario 2007,1850000,Karachi,2007,120000,Petrol,Automatic,Karachi,Grey,Local,1300,23/04/2024,Low,High,Tuesday,17
Mercedes Benz C Class C200 2007,4400000,Lahore,2007,70000,Petrol,Automatic,Sindh,Silver,Imported,1800,23/04/2024,High,Medium,Tuesday,17
Toyota Corolla XLi VVTi 2011,2200000,Thull,2011,100000,Petrol,Not Available,Lahore,Black,Local,1300,23/04/2024,Low,Medium,Tuesday,13
Nissan Bluebird Sylphy 15M Four 2009,3000000,Sargodha,2009,106000,Petrol,Automatic,Punjab,Turquoise,Imported,1500,23/04/2024,Medium,High,Tuesday,15
Toyota Corolla XLi VVTi Limited Edition 2012,2520000,Mirpur ak,2012,150000,Petrol,Not Available,Lahore,White,Local,1300,23/04/2024,Medium,High,Tuesday,12
Suzuki Alto VX (CNG) 2008,950000,Karachi,2008,90000,Petrol,Not Available,Karachi,Solid White,Local,1000,23/04/2024,Low,Medium,Tuesday,16
Suzuki Alto GII 2007,1720000,Pindi gheb,2007,131500,Petrol,Automatic,Islamabad,Silver,Imported,660,23/04/2024,Low,High,Tuesday,17
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2011,1950000,Karachi,2011,200000,Petrol,Automatic,Karachi,Gold,Local,1800,23/04/2024,Low,High,Tuesday,13
Toyota Corolla 2007,3150000,Swabi,2007,130000,Petrol,Automatic,Lahore,Silver,Imported,1500,23/04/2024,Medium,High,Tuesday,17
Suzuki Mehran VX (CNG) 2011,850000,Taxila,2011,93200,Petrol,Not Available,Lahore,White,Local,800,23/04/2024,Low,Medium,Tuesday,13
Suzuki Mehran VX 2009,750000,Khanewal,2009,50000,Petrol,Not Available,Karachi,White,Local,800,23/04/2024,Low,Low,Tuesday,15
Toyota Corolla XLi VVTi 2011,2520000,Rawalpindi,2011,131000,Petrol,Not Available,Sindh,White,Local,1300,23/04/2024,Medium,High,Tuesday,13
Toyota Premio G EX Package 2.0 2008,5600000,Islamabad,2008,72000,Petrol,Automatic,Islamabad,Maroon,Imported,2000,23/04/2024,High,Medium,Tuesday,16
Daihatsu Charade CX 1984,400000,Karachi,2011,80000,Petrol,Not Available,Karachi,Red,Imported,1000,23/04/2024,Low,Medium,Tuesday,13
Suzuki Every Wagon PZ Turbo Special 2012,2650000,Karachi,2012,64909,Petrol,Automatic,Karachi,White,Imported,660,23/04/2024,Medium,Medium,Tuesday,12
Suzuki Wagon R 2010,1964999,Sialkot,2010,204000,Petrol,Automatic,Lahore,Silver,Imported,660,23/04/2024,Low,High,Tuesday,14
Suzuki Cultus VXRi 2008,905000,Lahore,2008,220000,Petrol,Not Available,Faisalabad,Black,Local,1000,23/04/2024,Low,High,Tuesday,16
Suzuki Alto VX (CNG) 2008,800000,Chichawatni,2008,321000,Not Available,Not Available,Sahiwal,Solid White,Local,1000,23/04/2024,Low,High,Tuesday,16
Toyota Corolla GLi 1.3 VVTi 2011,3350000,Islamabad,2011,38500,Petrol,Not Available,Islamabad,Silver,Local,1300,23/04/2024,Medium,Low,Tuesday,13
Suzuki Alto VXR (CNG) 2007,825000,Karachi,2007,140000,Petrol,Not Available,Karachi,Blue,Local,1000,23/04/2024,Low,High,Tuesday,17
Suzuki Alto VXR 2008,880000,Karachi,2008,1,Petrol,Not Available,Sindh,Green,Local,1000,23/04/2024,Low,Low,Tuesday,16
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2008,2250000,Peshawar,2008,123,Petrol,Automatic,Lahore,Crystal Black,Local,1800,23/04/2024,Medium,Low,Tuesday,16
Suzuki Alto VXR 2011,1330000,Wah cantt,2011,96000,Petrol,Not Available,Lahore,White,Local,1000,23/04/2024,Low,Medium,Tuesday,13
Suzuki Swift DX 1.3 2012,1845000,Faisalabad,2012,79000,Petrol,Not Available,Punjab,Green,Local,1300,23/04/2024,Low,Medium,Tuesday,12
Suzuki Cultus VXRi (CNG) 2008,880000,Karachi,2008,125435,Petrol,Not Available,Karachi,Grey,Local,1000,23/04/2024,Low,High,Tuesday,16
Honda Life C 2012,1950000,Wah cantt,2012,142000,Petrol,Automatic,Islamabad,Brown,Imported,660,23/04/2024,Low,High,Tuesday,12
Mitsubishi Lancer 2007,1850000,Hyderabad,2007,108000,Petrol,Automatic,Karachi,Silver,Imported,1500,23/04/2024,Low,High,Tuesday,17
Toyota Prius G 1.5 2007,2700000,Peshawar,2007,200000,Hybrid,Automatic,Lahore,Frost Green Mica,Imported,1500,23/04/2024,Medium,High,Tuesday,17
Hyundai Santro Prime GV 2007,1350000,Islamabad,2007,100000,Petrol,Not Available,Lahore,Silver,Local,1000,23/04/2024,Low,Medium,Tuesday,17
Toyota Premio X 1.8 2008,4300000,Lahore,2008,225000,Petrol,Automatic,Punjab,Silver Metallic,Imported,1800,23/04/2024,High,High,Tuesday,16
Toyota Corolla Altis 1.6 2011,3000000,Karachi,2011,180000,Petrol,Not Available,Karachi,Silver,Imported,1600,23/04/2024,Medium,High,Tuesday,13
Suzuki Cultus VXRi 2009,1075000,Faisalabad,2009,162300,Petrol,Not Available,Lahore,Grey,Local,1000,23/04/2024,Low,High,Tuesday,15
Toyota Corolla GLi 1.3 VVTi 2010,2500000,Jhang,2010,120000,Petrol,Not Available,Islamabad,Silver Metallic,Local,1300,23/04/2024,Medium,High,Tuesday,14
Suzuki Mehran VX 2008,850000,Rawalpindi,2008,100000,Petrol,Not Available,Rawalpindi,Snow White Pearl,Local,800,23/04/2024,Low,Medium,Tuesday,16
Toyota Corolla XLi 2007,1480000,Lahore,2007,193000,Petrol,Not Available,Faisalabad,Super White,Local,1300,23/04/2024,Low,High,Tuesday,17
Toyota Vitz F 1.0 2010,2285000,Lahore,2010,124000,Petrol,Automatic,Punjab,Black,Imported,1000,23/04/2024,Medium,High,Tuesday,14
Toyota Corolla Axio G 2007,3800000,Swabi,2007,200000,Petrol,Automatic,Islamabad,Silver,Imported,1500,23/04/2024,Medium,High,Tuesday,17
Toyota Corolla Altis 1.8 2010,2450000,Lahore,2010,175000,Petrol,Not Available,Punjab,Red,Local,1800,23/04/2024,Medium,High,Tuesday,14
Suzuki Mehran VX Euro II 2012,795000,Islamabad,2012,65000,Petrol,Not Available,Lahore,Graphite Grey,Local,796,23/04/2024,Low,Medium,Tuesday,12
Daihatsu Hijet Cruise 2010,1500000,Wah cantt,2010,170000,Petrol,Automatic,Islamabad,White,Imported,660,23/04/2024,Low,High,Tuesday,14
Nissan Moco S 2007,2000000,Islamabad,2007,115000,Petrol,Automatic,Islamabad,Pale Blue Metallic,Imported,660,23/04/2024,Low,High,Tuesday,17
Nissan Sunny EX Saloon 1.3 2009,1850000,Peshawar,2009,124000,Petrol,Not Available,Sindh,White,Imported,1300,23/04/2024,Low,High,Tuesday,15
Toyota Corolla GLi 1.3 VVTi 2012,2600000,Karachi,2012,195000,Petrol,Not Available,Karachi,Magneta,Local,1300,23/04/2024,Medium,High,Tuesday,12
Suzuki APV GLX (CNG) 2007,1300000,Sadiqabad,2007,350000,Petrol,Not Available,Lahore,Silky Silver,Local,1500,23/04/2024,Low,High,Tuesday,17
Honda Civic VTi 1.8 i-VTEC 2007,1850000,Sargodha,2007,1,Petrol,Not Available,Lahore,Silver,Local,1800,23/04/2024,Low,Low,Tuesday,17
Suzuki Alto VX (CNG) 2009,950000,Swabi,2009,160000,Not Available,Not Available,Punjab,Grey,Local,1000,23/04/2024,Low,High,Tuesday,15
Suzuki Bolan VX (CNG) 2011,650000,Khudian khas,2011,50000,Petrol,Not Available,Lahore,Black,Local,800,23/04/2024,Low,Low,Tuesday,13
Toyota Vitz F 1.0 2010,2550000,Rawalpindi,2010,70000,Petrol,Automatic,Islamabad,Beige,Imported,1000,23/04/2024,Medium,Medium,Tuesday,14
Toyota Corolla GLi 1.3 VVTi 2011,2450000,Chiniot,2011,170000,Petrol,Not Available,Punjab,Silver Metallic,Local,1300,23/04/2024,Medium,High,Tuesday,13
Daihatsu Hijet Deluxe 2011,1620000,Karachi,2011,150000,Petrol,Automatic,Karachi,White,Imported,660,23/04/2024,Low,High,Tuesday,13
Toyota Passo 2007,2100000,Islamabad,2007,206378,Petrol,Automatic,Islamabad,Red,Imported,1000,23/04/2024,Low,High,Tuesday,17
Honda Civic VTi Prosmatec 1.8 i-VTEC 2012,3050000,Faisalabad,2012,136000,Petrol,Automatic,Lahore,Crystal Black,Local,1800,23/04/2024,Medium,High,Tuesday,12
Daihatsu Terios Kid Custom Memorial Edition 2007,1720000,Abbottabad,2007,295743,Petrol,Automatic,Karachi,White,Imported,660,23/04/2024,Low,High,Tuesday,17
Toyota Corolla XLi VVTi Limited Edition 2010,2200000,Mansehra,2010,65000,Petrol,Not Available,Sindh,Attitude Black,Local,1300,23/04/2024,Low,Medium,Tuesday,14
Toyota Corolla XLi VVTi 2009,2020000,Lahore,2009,1000000,Petrol,Not Available,Punjab,Black,Local,1300,23/04/2024,Low,High,Tuesday,15
Toyota Premio X EX 1.8 2007,4900000,Swat,2007,46000,Petrol,Automatic,Islamabad,Super White,Imported,1800,23/04/2024,High,Low,Tuesday,17
Toyota Vitz F 1.3 2007,2050000,Lahore,2007,123000,Petrol,Automatic,Lahore,Silver,Imported,1300,23/04/2024,Low,High,Tuesday,17
Suzuki Mehran VX 2008,720000,Faisalabad,2008,95000,Petrol,Not Available,Multan,Snow White Pearl,Local,800,23/04/2024,Low,Medium,Tuesday,16
Mitsubishi Ek Wagon 2010,1750000,Lahore,2010,145000,Petrol,Automatic,Lahore,Black,Imported,660,23/04/2024,Low,High,Tuesday,14
Toyota Prado TX Limited 2.7 2012,15300000,Faisalabad,2012,112000,Petrol,Automatic,Islamabad,Super White,Imported,2700,23/04/2024,High,High,Tuesday,12
Suzuki Cultus VXRi 2008,1250000,Islamabad,2008,124000,Petrol,Not Available,Lahore,Silky Silver,Local,1000,23/04/2024,Low,High,Tuesday,16
Lexus RX Series 450h 2012,11000000,Islamabad,2012,89000,Petrol,Automatic,Punjab,White,Imported,3500,23/04/2024,High,Medium,Tuesday,12
Toyota Land Cruiser AX G Selection 2009,25000000,Gujrat,2009,88589,Petrol,Automatic,Islamabad,Black,Local,4600,23/04/2024,High,Medium,Tuesday,15
Toyota Mark X 250G F Package Smart Edition 2007,4900000,Lahore,2007,150000,Petrol,Automatic,Lahore,Burgundy,Imported,2500,23/04/2024,High,High,Tuesday,17
Daihatsu Cuore CX Eco 2011,990000,Karachi,2011,200000,Petrol,Not Available,Karachi,Gold,Local,800,23/04/2024,Low,High,Tuesday,13
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,2560000,Karachi,2012,84000,Petrol,Automatic,Karachi,Crystal Black,Imported,1800,23/04/2024,Medium,Medium,Tuesday,12
Toyota Corolla XLi 2008,1700000,Nowshera,2008,10000,Petrol,Not Available,Lahore,Black,Local,1300,23/04/2024,Low,Low,Tuesday,16
Mitsubishi Pajero Mini VR 2007,850000,Rawalpindi,2007,1976,Petrol,Not Available,Karachi,Blue,Imported,660,23/04/2024,Low,Low,Tuesday,17
Suzuki Cultus VXRi 2012,1350000,Sukkur,2012,66670,Petrol,Not Available,Sindh,Graphite Grey,Local,1000,23/04/2024,Low,Medium,Tuesday,12
Daihatsu Move X Limited 2012,2350000,Sialkot,2012,148000,Petrol,Automatic,Lahore,White,Imported,660,23/04/2024,Medium,High,Tuesday,12
Toyota Corolla Altis Cruisetronic 1.6 2012,3670000,Islamabad,2012,130000,Petrol,Automatic,Islamabad,Green,Local,1600,23/04/2024,Medium,High,Tuesday,12
Honda Civic VTi 1.8 i-VTEC 2011,1880000,Lahore,2011,200000,Petrol,Not Available,Sindh,Crystal Black,Local,1800,23/04/2024,Low,High,Tuesday,13
Toyota Vitz F 1.0 2011,2550000,Quetta,2011,149000,Petrol,Automatic,Sindh,Silver,Imported,1000,23/04/2024,Medium,High,Tuesday,13
Toyota Corolla XLi VVTi Limited Edition 2012,2365000,Okara,2012,60000,Petrol,Not Available,Sindh,Black,Local,1300,23/04/2024,Medium,Medium,Tuesday,12
Mercedes Benz C Class C200 2008,5200000,Lahore,2008,88724,Petrol,Automatic,Punjab,Diamond Silver Metallic,Imported,1800,23/04/2024,High,Medium,Tuesday,16
Suzuki Mehran VXR (CNG) 2007,850000,Islamabad,2007,70000,Petrol,Not Available,Islamabad,Solid White,Imported,800,23/04/2024,Low,Medium,Tuesday,17
Suzuki Cultus VXRi 2011,1595000,Islamabad,2011,37000,Petrol,Not Available,Islamabad,Solid White,Local,1000,23/04/2024,Low,Low,Tuesday,13
Suzuki MR Wagon ECO-L 2012,1970000,Wah cantt,2012,170000,Petrol,Automatic,Islamabad,Pink,Imported,660,23/04/2024,Low,High,Tuesday,12
Honda City i-DSI 2007,1800000,Peshawar,2007,100,Petrol,Not Available,Mardan,Grey,Local,1300,23/04/2024,Low,Low,Tuesday,17
Honda City 1.3 i-VTEC 2010,2350000,Islamabad,2010,200000,Petrol,Not Available,Lahore,Crystal Black Pearl,Local,1300,23/04/2024,Medium,High,Tuesday,14
Toyota Aqua G 2012,3180000,Karachi,2012,100000,Hybrid,Automatic,Karachi,Silver,Imported,1500,23/04/2024,Medium,Medium,Tuesday,12
Toyota Corolla GLi Automatic 1.6 VVTi 2011,2695000,Karachi,2011,159000,Petrol,Automatic,Karachi,Gold,Local,1600,23/04/2024,Medium,High,Tuesday,13
Suzuki Alto VXR 2010,1300000,Rawalpindi,2010,150000,Petrol,Not Available,Lahore,White,Local,1000,23/04/2024,Low,High,Tuesday,14
Toyota Corolla GLi 1.3 VVTi 2010,2300000,Darya khan,2010,190000,Petrol,Not Available,Sindh,Grey,Local,1300,23/04/2024,Medium,High,Tuesday,14
Sogo Pickup 2008,800000,Karachi,2008,9999,Petrol,Not Available,Sindh,Red,Imported,1000,23/04/2024,Low,Low,Tuesday,16
Toyota Corolla 2.0D Saloon 2008,2575000,Jhelum,2008,115000,Diesel,Not Available,Lahore,Black,Local,2000,23/04/2024,Medium,High,Tuesday,16
Toyota Corolla 2007,1495000,Sadiqabad,2007,123456,Petrol,Not Available,Sindh,Shimren Green,Local,1300,23/04/2024,Low,High,Tuesday,17
Suzuki Cultus VXRi (CNG) 2008,780000,Karachi,2008,111111,Petrol,Not Available,Sindh,Silky Silver,Local,1000,23/04/2024,Low,High,Tuesday,16
Toyota Corolla XLi 2007,1500000,Bahawalpur,2007,123456,Petrol,Not Available,Sindh,Black,Local,1300,23/04/2024,Low,High,Tuesday,17
Suzuki Swift DLX 1.3 2010,1870000,Islamabad,2010,278000,Petrol,Not Available,Punjab,Silver,Local,1300,23/04/2024,Low,High,Tuesday,14
Nissan Juke 15RX Premium Personalize Package 2011,3450000,Islamabad,2011,122500,Petrol,Automatic,Islamabad,Black,Imported,1500,23/04/2024,Medium,High,Tuesday,13
Toyota Belta X Business B Package 1.0 2007,2085000,Karachi,2007,81000,Petrol,Automatic,Karachi,White,Imported,1000,23/04/2024,Low,Medium,Tuesday,17
Suzuki Mehran VX 2012,700000,Jhang,2012,63023,Petrol,Not Available,Gujranwala,Black,Local,800,23/04/2024,Low,Medium,Tuesday,12
Toyota Corolla GLi 1.3 VVTi 2012,2800000,Sargodha,2012,200000,Petrol,Not Available,Lahore,Black,Local,1300,23/04/2024,Medium,High,Tuesday,12
Suzuki Cultus VXRi 2011,1150000,Gujranwala,2011,90000,Petrol,Not Available,Lahore,Solid White,Local,1000,23/04/2024,Low,Medium,Tuesday,13
Toyota Corolla 1986,488999,Lahore,2009,120000,Diesel,Not Available,Lahore,White,Imported,1800,23/04/2024,Low,High,Tuesday,15
Suzuki Mehran VXR 2012,700000,Rohri,2012,148000,Petrol,Not Available,Karachi,Gray Metallic,Local,800,23/04/2024,Low,High,Tuesday,12
Toyota Hiace 2008,3500000,Islamabad,2008,567400,Diesel,Automatic,Rawalpindi,Silver,Imported,3000,23/04/2024,Medium,High,Tuesday,16
Toyota Corolla XLi VVTi 2009,2150000,Rawalpindi,2009,138000,Petrol,Not Available,Punjab,Attitude Black,Local,1300,23/04/2024,Low,High,Tuesday,15
Toyota Crown Athlete Premium 2007,8500000,Peshawar,2007,191000,Petrol,Automatic,Islamabad,White,Imported,3000,23/04/2024,High,High,Tuesday,17
Suzuki Mehran VXR 2012,1095000,Rawalpindi,2012,73000,Petrol,Not Available,Lahore,Silver,Local,800,23/04/2024,Low,Medium,Tuesday,12
Toyota Corolla XLi VVTi 2011,2200000,Rawalpindi,2011,247417,Petrol,Not Available,Sindh,Attitude Black,Local,1300,23/04/2024,Low,High,Tuesday,13
Suzuki Alto GII 2007,1620000,Islamabad,2007,108203,Petrol,Automatic,Islamabad,White,Imported,660,23/04/2024,Low,High,Tuesday,17
Suzuki Cultus VXRi 2011,1190000,Karachi,2011,76000,Petrol,Not Available,Sindh,Graphite Grey,Local,1000,23/04/2024,Low,Medium,Tuesday,13
Toyota Prius G Touring Selection Leather Package 1.8 2011,4175000,Faisalabad,2011,167000,Hybrid,Automatic,Lahore,Silver,Imported,1800,23/04/2024,High,High,Tuesday,13
Toyota Corolla XLi 2007,2350000,Multan,2007,134288,Petrol,Not Available,Multan,White,Local,1300,23/04/2024,Medium,High,Tuesday,17
Daihatsu Charade CS 1984,580000,Islamabad,2008,123300,Petrol,Automatic,Lahore,Blue,Imported,1000,23/04/2024,Low,High,Tuesday,16
Suzuki Every Wagon JP Turbo Limited 2012,1700000,Karachi,2012,143537,Petrol,Automatic,Karachi,Silver,Imported,660,23/04/2024,Low,High,Tuesday,12
Daihatsu Mira X 2012,2095000,Lahore,2012,100000,Petrol,Automatic,Punjab,Light Rose Metallic,Imported,660,23/04/2024,Low,Medium,Tuesday,12
Suzuki Alto VXR 2010,1140000,Lahore,2010,130000,Petrol,Not Available,Lahore,Graphite Grey,Local,1000,23/04/2024,Low,High,Tuesday,14
Suzuki Every PC 2011,1680000,Karachi,2011,190000,Petrol,Automatic,Sindh,Pearl White,Imported,660,23/04/2024,Low,High,Tuesday,13
Suzuki FX GA 1987,450000,Peshawar,2009,12345,Petrol,Not Available,Quetta,Red,Local,800,23/04/2024,Low,Low,Tuesday,15
Suzuki Alto VX 2007,680000,Karachi,2007,10000,Petrol,Not Available,Karachi,Silver,Imported,1000,23/04/2024,Low,Low,Tuesday,17
Daihatsu Cuore 2011,960000,Karachi,2011,99999,Petrol,Not Available,Karachi,Silver,Imported,660,23/04/2024,Low,Medium,Tuesday,13
Suzuki Alto X 2011,1900000,Rawalpindi,2011,160000,Petrol,Automatic,Islamabad,Pearl White,Imported,660,23/04/2024,Low,High,Tuesday,13
Honda Fit 1.3 Hybrid Navi Premium Selection 2011,2749000,Lahore,2011,137000,Hybrid,Automatic,Islamabad,White,Imported,1300,23/04/2024,Medium,High,Tuesday,13
Suzuki Mehran VXR 2010,900000,Islamabad,2010,1234,Petrol,Not Available,Islamabad,Snow White Pearl,Local,800,23/04/2024,Low,Low,Tuesday,14
Toyota Corolla 2.0D Saloon 2008,3500000,Gujrat,2008,173000,Diesel,Not Available,Lahore,Gold,Local,2000,23/04/2024,Medium,High,Tuesday,16
Suzuki Cultus VXRi 2010,1250000,Sialkot,2010,92000,Petrol,Not Available,Lahore,Blue,Local,1000,23/04/2024,Low,Medium,Tuesday,14
Daihatsu Rocky Premium 1989,2200000,Islamabad,2009,12345,Diesel,Not Available,Muzaffarabad,White,Imported,2700,23/04/2024,Low,Low,Tuesday,15
Daihatsu Mira ES 2012,2100000,Sialkot,2012,62000,Petrol,Automatic,Lahore,Burgundy,Imported,660,23/04/2024,Low,Medium,Tuesday,12
Toyota Corolla XLi VVTi 2010,2140000,Karachi,2010,142000,Petrol,Not Available,Karachi,Black,Local,1300,23/04/2024,Low,High,Tuesday,14
Mercedes Benz C Class C200 2007,5150000,Gujranwala,2007,120000,Petrol,Automatic,Islamabad,Unlisted,Imported,1800,23/04/2024,High,High,Tuesday,17
Honda City 2007,1850000,Peshawar,2007,150000,Petrol,Not Available,Peshawar,White,Local,1300,23/04/2024,Low,High,Tuesday,17
Suzuki Alto VXR (CNG) 2012,1060000,Karachi,2012,154000,Petrol,Not Available,Karachi,Blue,Local,1000,23/04/2024,Low,High,Tuesday,12
Honda Civic VTi Prosmatec 1.8 i-VTEC 2010,2900000,Islamabad,2010,107000,Petrol,Automatic,Islamabad,Crystal Black,Local,1800,23/04/2024,Medium,High,Tuesday,14
Suzuki Mehran VX 2007,610000,Shuja abad,2007,100000,Petrol,Not Available,Punjab,Snow White Pearl,Local,800,23/04/2024,Low,Medium,Tuesday,17
Toyota Vitz F 1.0 2009,2190000,Karachi,2009,94000,Petrol,Automatic,Sindh,Silver,Imported,1000,23/04/2024,Low,Medium,Tuesday,15
Toyota Vitz F 1.3 2007,2450000,Multan,2007,85000,Petrol,Automatic,Islamabad,White,Imported,1300,23/04/2024,Medium,Medium,Tuesday,17
Toyota Prius 2011,5300000,Peshawar,2011,150000,Hybrid,Automatic,Punjab,Black,Imported,1800,23/04/2024,High,High,Tuesday,13
Toyota Vitz 2010,2200000,Quetta,2010,200000,Petrol,Automatic,Sindh,Silver,Imported,1300,23/04/2024,Low,High,Tuesday,14
Daihatsu Mira G Smart Drive Package 2011,2200000,Faisalabad,2011,9500,Petrol,Automatic,Lahore,Turquoise,Imported,660,23/04/2024,Low,Low,Tuesday,13
Toyota Corolla GLi 1.3 VVTi 2011,2525000,Lahore,2011,175000,Petrol,Not Available,Lahore,Black,Local,1300,23/04/2024,Medium,High,Tuesday,13
Suzuki Mehran VXR 2007,609000,Lahore,2007,12345,Petrol,Not Available,Lahore,White,Local,800,23/04/2024,Low,Low,Tuesday,17
Suzuki Mehran VX 2009,790000,Wah cantt,2009,123456,Petrol,Not Available,Sindh,Grey,Local,800,23/04/2024,Low,High,Tuesday,15
Suzuki Mehran VXR 2010,810000,Lahore,2010,12345,Petrol,Not Available,Lahore,Snow White Pearl,Local,800,23/04/2024,Low,Low,Tuesday,14
Nissan Caravan 2012,2400000,Jhelum,2012,123456,Petrol,Not Available,Islamabad,Silver,Imported,2500,23/04/2024,Medium,High,Tuesday,12
Toyota Hilux D-4D Automatic 2008,6500000,Karachi,2008,175000,Diesel,Automatic,Sindh,Silver,Imported,3000,23/04/2024,High,High,Tuesday,16
Honda Cross Road 1.8 L X PACKAGE 2008,4200000,Wah cantt,2008,96000,Petrol,Automatic,Islamabad,White,Imported,1800,23/04/2024,High,Medium,Tuesday,16
Suzuki Mehran VX (CNG) 2011,1070000,Islamabad,2011,68000,Petrol,Not Available,Lahore,Graphite Grey,Local,800,23/04/2024,Low,Medium,Tuesday,13
Suzuki Alto VXR 2009,1000000,Lahore,2009,200000,Petrol,Automatic,Sialkot,Silky Silver,Local,1000,23/04/2024,Low,High,Tuesday,15
Honda Fit 1.3 Hybrid 10th Anniversary 2012,2925000,Multan,2012,120000,Hybrid,Automatic,Karachi,Blue,Imported,1300,23/04/2024,Medium,High,Tuesday,12
Toyota Prius G Touring Selection 1.8 2012,4600000,Lahore,2012,140000,Hybrid,Automatic,Islamabad,Super White,Imported,1800,23/04/2024,High,High,Tuesday,12
Suzuki Mehran VXR 2011,865000,Islamabad,2011,12345,Petrol,Not Available,Multan,Snow White Pearl,Local,800,23/04/2024,Low,Low,Tuesday,13
Suzuki Cultus VXRi 2008,1100000,Lahore,2008,70000,Petrol,Not Available,Punjab,Navy,Local,1000,23/04/2024,Low,Medium,Tuesday,16
Toyota Corolla XLi VVTi 2010,2170000,Karachi,2010,110000,Petrol,Not Available,Sindh,Attitude Black,Local,1300,23/04/2024,Low,High,Tuesday,14
Honda City i-DSI 2007,2225000,Lahore,2007,127000,Petrol,Not Available,Lahore,Black,Local,1300,23/04/2024,Medium,High,Tuesday,17
Suzuki Mehran VX (CNG) 2012,900000,Mardan,2012,70000,Petrol,Not Available,Peshawar,Solid White,Local,800,23/04/2024,Low,Medium,Tuesday,12
Daihatsu Hijet Deluxe 2012,1400000,Faisalabad,2012,169000,Petrol,Not Available,Lahore,White,Imported,660,23/04/2024,Low,High,Tuesday,12
Toyota Corolla Altis Cruisetronic 1.8 2009,2750000,Gujrat,2009,180000,Petrol,Automatic,Punjab,Red,Local,1800,23/04/2024,Medium,High,Tuesday,15
Honda City Aspire 1.3 i-VTEC 2012,2765000,Lahore,2012,170000,Petrol,Not Available,Punjab,Silver,Local,1300,23/04/2024,Medium,High,Tuesday,12
Suzuki Mehran VXR 2011,840000,Karachi,2011,60000,Not Available,Not Available,Karachi,Gray Metallic,Local,800,23/04/2024,Low,Medium,Tuesday,13
Toyota Vitz F 1.0 2007,2100000,Multan,2007,80000,Petrol,Automatic,Karachi,Silver,Imported,1000,23/04/2024,Low,Medium,Tuesday,17
Toyota Prius S Touring Selection 1.8 2011,4000000,Islamabad,2011,150000,Hybrid,Automatic,Lahore,Black,Imported,1800,23/04/2024,Medium,High,Tuesday,13
Toyota Corolla GLi 1.3 VVTi 2012,2525000,Karachi,2012,100000,Petrol,Not Available,Karachi,Indigo,Local,1300,23/04/2024,Medium,Medium,Tuesday,12
Toyota Corolla XLi 2007,1875000,Attock,2007,100000,Petrol,Not Available,Lahore,Super White,Local,1300,23/04/2024,Low,Medium,Tuesday,17
Daihatsu Mira X Limited Smart Drive Package 2012,2190000,Islamabad,2012,110000,Petrol,Automatic,Islamabad,Turquoise,Imported,660,23/04/2024,Low,High,Tuesday,12
Toyota Corolla Axio X 1.5 2008,2780000,Quetta,2008,131118,Petrol,Automatic,Sindh,Gold,Imported,1500,23/04/2024,Medium,High,Tuesday,16
Suzuki Mehran VX 2008,695000,Faisalabad,2008,12344,Petrol,Not Available,Lahore,Silver Metallic,Local,800,23/04/2024,Low,Low,Tuesday,16
Mercedes Benz C Class C180 2007,4900000,Multan,2007,126000,Petrol,Automatic,Lahore,Diamond Silver Metallic,Local,1800,23/04/2024,High,High,Tuesday,17
Daihatsu Charade 1988,350000,Karachi,2011,95000,Petrol,Not Available,Karachi,Blue,Imported,1000,23/04/2024,Low,Medium,Tuesday,13
Toyota Vitz F 1.0 2011,2650000,Islamabad,2011,239000,Petrol,Automatic,Islamabad,Grey,Imported,1000,23/04/2024,Medium,High,Tuesday,13
Daihatsu Move X 2012,2150000,Lahore,2012,90000,Petrol,Automatic,Lahore,Gold,Imported,660,23/04/2024,Low,Medium,Tuesday,12
Suzuki Cultus VXR 2007,949000,Lahore,2007,150000,Petrol,Not Available,Punjab,Silver,Local,1000,23/04/2024,Low,High,Tuesday,17
Toyota Corolla GLi 1.3 VVTi 2011,2150000,Nankana sahib,2011,180000,Petrol,Not Available,Lahore,Silver,Local,1300,23/04/2024,Low,High,Tuesday,13
Suzuki Swift DLX 1.3 2010,1875000,Rawalpindi,2010,80000,Petrol,Not Available,Islamabad,Maroon,Local,1300,23/04/2024,Low,Medium,Tuesday,14
Mitsubishi Ek Wagon Limited 2007,1550000,Karachi,2007,100000,Petrol,Automatic,Karachi,Blue,Imported,660,23/04/2024,Low,Medium,Tuesday,17
Toyota Corolla GLi 1.3 VVTi 2010,2625000,Sargodha,2010,133000,Petrol,Not Available,Lahore,Graphite Grey,Local,1300,23/04/2024,Medium,High,Tuesday,14
Suzuki Cultus VXRi 2008,850000,Karachi,2008,68000,Petrol,Not Available,Sindh,Black,Local,1000,23/04/2024,Low,Medium,Tuesday,16
