title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Hyundai Tucson FWD A/T GLS Sport 2023,8000000,Multan,2023,23000,Petrol,Automatic,Islamabad,Black,Local,2000,27/04/2024,High,Low,Saturday,1
Toyota Hilux Revo V Automatic 2.8 2022,13500000,Sargodha,2022,22000,Diesel,Automatic,Islamabad,Attitude Black,Local,2800,27/04/2024,High,Low,Saturday,2
Suzuki Alto VXR 2023,2725000,Lahore,2023,18000,Petrol,Not Available,Lahore,Solid White,Local,660,27/04/2024,Medium,Low,Saturday,1
Daihatsu Mira X SA lll 2020,3650000,Karachi,2020,95000,Petrol,Automatic,Karachi,White,Imported,660,27/04/2024,Medium,Medium,Saturday,4
Toyota Corolla Altis Automatic 1.6 2020,5450000,Islamabad,2020,49000,Petrol,Automatic,Islamabad,Super White,Local,1600,27/04/2024,High,Low,Saturday,4
Toyota Yaris GLI CVT 1.3 2022,4200000,Karachi,2022,46141,Petrol,Automatic,Karachi,Maroon,Local,1300,27/04/2024,High,Low,Saturday,2
Suzuki Alto VXR 2022,2525000,Karachi,2022,12000,Petrol,Not Available,Karachi,Solid White,Local,660,27/04/2024,Medium,Low,Saturday,2
KIA Sportage Alpha 2021,6150000,Haroonabad,2021,11000,Petrol,Automatic,Islamabad,Black,Local,2000,27/04/2024,High,Low,Saturday,3
Honda Civic Oriel 1.8 i-VTEC CVT 2021,6750000,Mardan,2021,53000,Petrol,Automatic,Islamabad,Taffeta White,Imported,1800,27/04/2024,High,Medium,Saturday,3
Toyota Corolla Altis X Automatic 1.6 Special Edition 2021,5700000,Mansehra,2021,22000,Petrol,Automatic,Islamabad,White,Local,1600,27/04/2024,High,Low,Saturday,3
Toyota Fortuner 2.8 Sigma 4 2020,15500000,Peshawar,2020,64000,Diesel,Automatic,Islamabad,Attitude Black,Local,2800,27/04/2024,High,Medium,Saturday,4
Toyota Hilux Revo V Automatic 2.8 2022,13200000,Peshawar,2022,30000,Diesel,Automatic,Islamabad,Super White,Imported,2800,27/04/2024,High,Low,Saturday,2
Toyota Yaris Hatchback 2021,4980000,Sialkot,2021,1100,Petrol,Automatic,Un-Registered,Silver,Imported,1000,27/04/2024,High,Low,Saturday,3
Toyota Corolla Altis Automatic 1.6 2020,5300000,Lahore,2020,70000,Petrol,Automatic,Islamabad,Attitude Black,Local,1600,27/04/2024,High,Medium,Saturday,4
Honda City 1.2L M/T 2021,3825000,Lahore,2021,53000,Petrol,Not Available,Lahore,White,Local,1200,27/04/2024,Medium,Medium,Saturday,3
Haval Jolion 1.5T 2023,8400000,Sialkot,2023,1600,Petrol,Automatic,Punjab,Arctic White,Local,1500,27/04/2024,High,Low,Saturday,1
Toyota Yaris ATIV CVT 1.3 2021,4250000,Sahiwal,2021,56000,Petrol,Automatic,Punjab,White,Local,1300,27/04/2024,High,Medium,Saturday,3
Toyota Corolla Altis X Automatic 1.6 2022,6200000,Sialkot,2022,25000,Petrol,Automatic,Punjab,Super White,Local,1598,27/04/2024,High,Low,Saturday,2
Honda N Box 2020,3650000,Swabi,2020,13280,Petrol,Automatic,Un-Registered,Grey,Imported,660,27/04/2024,Medium,Low,Saturday,4
Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2023,7900000,Peshawar,2023,152,Petrol,Automatic,Islamabad,Super White,Local,1800,27/04/2024,High,Low,Saturday,1
Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6250000,Karachi,2021,28500,Petrol,Automatic,Sindh,White,Local,1800,27/04/2024,High,Low,Saturday,3
Suzuki Swift DLX Automatic 1.3 Navigation 2021,3800000,Rawalpindi,2021,46000,Petrol,Automatic,Islamabad,Solid White,Local,1300,27/04/2024,Medium,Low,Saturday,3
Suzuki Alto VXR 2022,2490000,Karachi,2022,12500,Petrol,Not Available,Karachi,Silver,Local,660,27/04/2024,Medium,Low,Saturday,2
Honda Civic Oriel 1.8 i-VTEC CVT 2020,6375000,Wah cantt,2020,59000,Petrol,Automatic,Islamabad,White,Local,1800,27/04/2024,High,Medium,Saturday,4
Honda Civic Oriel 1.8 i-VTEC CVT 2020,6050000,Bahawalpur,2020,69000,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,27/04/2024,High,Medium,Saturday,4
Honda BR-V 2022,5500000,Peshawar,2022,16000,Petrol,Automatic,Islamabad,White,Local,1500,27/04/2024,High,Low,Saturday,2
Suzuki Bolan VX Euro II 2022,1830000,Talagang,2022,42000,Petrol,Not Available,Punjab,Solid White,Local,800,27/04/2024,Low,Low,Saturday,2
Suzuki Bolan VX Euro II 2021,1800000,Khewra,2021,65000,Petrol,Not Available,Punjab,Solid White,Local,800,27/04/2024,Low,Medium,Saturday,3
Suzuki Alto VXR 2024,2715000,Sahiwal,2022,5300,Petrol,Not Available,Punjab,Solid White,Local,660,27/04/2024,Medium,Low,Saturday,2
Toyota Passo Moda G 2020,4450000,Karachi,2020,11000,Petrol,Automatic,Karachi,Silver,Imported,1000,27/04/2024,High,Low,Saturday,4
Honda Civic Oriel 1.8 i-VTEC CVT 2020,6600000,Sheikhupura,2020,79995,Petrol,Automatic,Punjab,White,Local,1800,27/04/2024,High,Medium,Saturday,4
Hyundai Sonata 2.5 2022,10500000,Multan,2022,37600,Petrol,Automatic,Islamabad,Polar White,Imported,2500,27/04/2024,High,Low,Saturday,2
Changan Alsvin 1.5L DCT Lumiere 2021,3785000,Lahore,2021,50000,Petrol,Automatic,Punjab,Steller White,Local,1500,27/04/2024,Medium,Low,Saturday,3
Suzuki Wagon R AGS 2022,3200000,Gujrat,2022,6300,Petrol,Automatic,Islamabad,White,Local,1000,27/04/2024,Medium,Low,Saturday,2
Suzuki Alto VXL AGS 2022,2800000,Gujrat,2022,26500,Petrol,Automatic,Punjab,White,Local,660,27/04/2024,Medium,Low,Saturday,2
Suzuki Swift DLX 1.3 Navigation  2021,3150000,Islamabad,2021,34000,Petrol,Not Available,Islamabad,Solid White,Local,1300,27/04/2024,Medium,Low,Saturday,3
Changan Karvaan Plus 2021,2380000,Hazro,2021,56400,Petrol,Not Available,Islamabad,Silver,Local,1000,27/04/2024,Medium,Medium,Saturday,3
Prince Pearl 2020,1110000,Islamabad,2020,15000,Petrol,Not Available,Islamabad,White,Local,800,27/04/2024,Low,Low,Saturday,4
Honda Civic Oriel 1.8 i-VTEC CVT 2021,6700000,Lahore,2021,42000,Petrol,Automatic,Islamabad,Black,Local,1800,27/04/2024,High,Low,Saturday,3
Honda City 1.2L CVT 2022,4235000,Lahore,2022,65000,Petrol,Automatic,Islamabad,White,Local,1200,27/04/2024,High,Medium,Saturday,2
Honda Civic Oriel 1.8 i-VTEC CVT 2020,6200000,Islamabad,2020,100000,Petrol,Automatic,Islamabad,White,Local,1800,27/04/2024,High,Medium,Saturday,4
Suzuki Cultus VXR 2021,3200000,Rawalpindi,2021,34000,Petrol,Not Available,Islamabad,Graphite Grey,Local,1000,27/04/2024,Medium,Low,Saturday,3
Toyota Corolla Altis X Manual 1.6 2021,4900000,Mandi bahauddin,2021,65000,Petrol,Not Available,Islamabad,Super White,Local,1600,27/04/2024,High,Medium,Saturday,3
KIA Sportage FWD 2020,6440000,Lahore,2020,120000,Petrol,Automatic,Punjab,Blue,Imported,2000,27/04/2024,High,High,Saturday,4
Suzuki Swift GLX CVT 2022,4400000,Bahawalnagar,2022,15000,Petrol,Automatic,Punjab,Solid White,Local,1242,27/04/2024,High,Low,Saturday,2
Toyota Corolla Altis X Automatic 1.6 Special Edition 2022,6300000,Karachi,2022,16500,Petrol,Automatic,Karachi,Silver,Local,1600,27/04/2024,High,Low,Saturday,2
Suzuki Alto VXR 2021,2275000,Bahawalpur,2021,55000,Petrol,Not Available,Sindh,Graphite Grey,Local,660,27/04/2024,Medium,Medium,Saturday,3
Suzuki Hustler 2020,3550000,Peshawar,2020,16000,Petrol,Automatic,Un-Registered,Sea Blue,Imported,660,27/04/2024,Medium,Low,Saturday,4
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,6800000,Karachi,2022,29000,Petrol,Automatic,Sindh,Super white,Local,1800,27/04/2024,High,Low,Saturday,2
Jeep CJ 5 1981,4500000,Karachi,2023,500,Diesel,Automatic,Karachi,Yellow,Imported,2700,27/04/2024,High,Low,Saturday,1
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,6800000,Lahore,2022,34000,Petrol,Automatic,Punjab,Super white,Local,1800,27/04/2024,High,Low,Saturday,2
Toyota Corolla Altis X Automatic 1.6 2022,6300000,Lahore,2022,11319,Petrol,Automatic,Islamabad,White,Local,1600,27/04/2024,High,Low,Saturday,2
Suzuki Alto L 2021,3350000,Peshawar,2021,40000,Petrol,Automatic,Un-Registered,White,Imported,660,27/04/2024,Medium,Low,Saturday,3
DFSK Glory 580 Pro 2021,5600000,Faisalabad,2021,9500,Petrol,Automatic,Islamabad,Black,Imported,1500,27/04/2024,High,Low,Saturday,3
Proton Saga 1.3L Ace A/T 2022,3490000,Karachi,2022,445,Petrol,Automatic,Sindh,Grey,Local,1300,27/04/2024,Medium,Low,Saturday,2
Prince Pearl MT 2020,1300000,Islamabad,2020,65000,Petrol,Not Available,Islamabad,Noble White,Local,800,27/04/2024,Low,Medium,Saturday,4
Suzuki Wagon R Hybrid FX 2021,0,Islamabad,2021,23000,Hybrid,Automatic,Un-Registered,White,Imported,660,27/04/2024,Low,Low,Saturday,3
Toyota Raize Z 2021,0,Islamabad,2021,68000,Petrol,Automatic,Un-Registered,White,Imported,996,27/04/2024,Low,Medium,Saturday,3
Toyota Yaris ATIV CVT 1.3 2022,4600000,Sialkot,2022,23000,Petrol,Automatic,Punjab,Super White,Local,1300,27/04/2024,High,Low,Saturday,2
Honda Civic 1.5 RS Turbo 2020,6650000,Islamabad,2020,82000,Petrol,Automatic,Islamabad,White,Local,1500,27/04/2024,High,Medium,Saturday,4
Proton Saga 1.3L Ace A/T 2022,3050000,Peshawar,2022,41000,Petrol,Automatic,Un-Registered,Snow White,Local,1299,27/04/2024,Medium,Low,Saturday,2
Toyota Fortuner 2.8 Sigma 4 2021,15300000,Karachi,2021,29000,Diesel,Automatic,Karachi,Super White,Local,2800,27/04/2024,High,Low,Saturday,3
Suzuki Alto VXR 2022,2485000,Sukkur,2022,21800,Petrol,Not Available,Sindh,Solid White,Local,660,27/04/2024,Medium,Low,Saturday,2
MG HS Trophy 2022,7300000,Lahore,2022,29000,Petrol,Automatic,Punjab,Silver,Imported,1500,27/04/2024,High,Low,Saturday,2
DFSK Glory 580 Pro 2024,7000000,Lahore,2023,1200,Petrol,Automatic,Lahore,White,Imported,1500,27/04/2024,High,Low,Saturday,1
Suzuki Alto VXR 2020,2500000,Daulatpur,2020,60000,Petrol,Not Available,Sindh,Solid White,Local,660,27/04/2024,Medium,Medium,Saturday,4
Suzuki Cultus VXR 2022,3300000,Lahore,2022,19000,Petrol,Not Available,Punjab,White,Local,1000,27/04/2024,Medium,Low,Saturday,2
Suzuki Wagon R AGS 2021,3275000,Lahore,2021,34900,Petrol,Automatic,Lahore,White,Local,1000,27/04/2024,Medium,Low,Saturday,3
Suzuki Alto VXR 2022,2560000,Quetta,2022,10000,Petrol,Not Available,Sindh,Silky Silver,Local,660,27/04/2024,Medium,Low,Saturday,2
Honda City 1.5L ASPIRE CVT 2023,5400000,Karachi,2023,13000,Petrol,Automatic,Karachi,Lunar Silver Metallic,Local,1497,27/04/2024,High,Low,Saturday,1
Suzuki Alto VXR 2022,2450000,Multan,2022,21000,Petrol,Not Available,Punjab,Solid White,Local,660,27/04/2024,Medium,Low,Saturday,2
KIA Sportage FWD 2020,6350000,Lahore,2020,90100,Petrol,Automatic,Lahore,Silver,Local,2000,27/04/2024,High,Medium,Saturday,4
Toyota Corolla Altis X Manual 1.6 2021,4675000,Chichawatni,2021,23000,Petrol,Not Available,Un-Registered,White,Local,1600,27/04/2024,High,Low,Saturday,3
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,6500000,Islamabad,2022,50000,Petrol,Automatic,Un-Registered,White,Local,1800,27/04/2024,High,Low,Saturday,2
Nissan Dayz 2020,3200000,Sialkot,2020,16000,Petrol,Automatic,Un-Registered,White,Imported,660,27/04/2024,Medium,Low,Saturday,4
Suzuki Alto VXL AGS 2022,2915000,Lahore,2022,43000,Petrol,Automatic,Punjab,Solid White,Local,660,27/04/2024,Medium,Low,Saturday,2
Honda City 1.5 i-VTEC Prosmatec 2020,4750000,Islamabad,2020,9000,Petrol,Automatic,Islamabad,White,Local,1500,27/04/2024,High,Low,Saturday,4
Changan Alsvin 1.5L DCT Comfort 2021,3800000,Islamabad,2021,20800,Petrol,Automatic,Islamabad,Lunar Silver,Local,1500,27/04/2024,Medium,Low,Saturday,3
Suzuki Spacia 2020,3100000,Sialkot,2020,20000,Hybrid,Automatic,Punjab,Silver,Imported,660,27/04/2024,Medium,Low,Saturday,4
Suzuki Alto VXR 2021,2380000,Karachi,2021,38000,Petrol,Not Available,Karachi,Solid White,Local,660,27/04/2024,Medium,Low,Saturday,3
Suzuki Alto VXL AGS 2021,2750000,Mardan,2021,49000,Petrol,Automatic,Islamabad,Solid White,Local,660,27/04/2024,Medium,Low,Saturday,3
Daihatsu Mira L 2021,3650000,Karachi,2021,10962,Petrol,Automatic,Un-Registered,Silver,Imported,660,27/04/2024,Medium,Low,Saturday,3
Toyota Yaris Hatchback 2022,4950000,Karachi,2022,23000,Petrol,Automatic,Un-Registered,Brown,Imported,1000,27/04/2024,High,Low,Saturday,2
DFSK Glory 580 Pro 2022,6000000,Rawalpindi,2022,5500,Petrol,Automatic,Islamabad,White,Local,1500,27/04/2024,High,Low,Saturday,2
MG HS 1.5 Turbo 2021,6000000,Karachi,2021,13000,Petrol,Automatic,Sindh,Arctic White,Imported,1490,27/04/2024,High,Low,Saturday,3
MG HS Trophy 2021,6900000,Lahore,2021,40000,Petrol,Automatic,Lahore,White,Local,1500,27/04/2024,High,Low,Saturday,3
Proton Saga 1.3L Ace A/T 2022,3275000,Multan,2022,50790,Petrol,Automatic,Punjab,White,Local,1300,27/04/2024,Medium,Medium,Saturday,2
Toyota Fortuner 2.8 Sigma 4 2022,17500000,Lahore,2022,5700,Diesel,Automatic,Punjab,White,Local,2800,27/04/2024,High,Low,Saturday,2
Hyundai Tucson FWD A/T GLS Sport 2022,7800000,Lahore,2022,10000,Petrol,Automatic,Lahore,Polar White,Local,2000,27/04/2024,High,Low,Saturday,2
Hyundai Tucson FWD A/T GLS Sport 2023,8109999,Faisalabad,2023,9500,Petrol,Automatic,Islamabad,Polar White,Local,2000,27/04/2024,High,Low,Saturday,1
Suzuki Alto VXR 2021,2475000,Sohawa,2021,42000,Petrol,Not Available,Islamabad,Solid White,Local,660,27/04/2024,Medium,Low,Saturday,3
Toyota Passo Moda G 2020,5200000,Islamabad,2020,41000,Petrol,Automatic,Islamabad,White,Imported,1000,27/04/2024,High,Low,Saturday,4
Honda City 1.3 i-VTEC Prosmatec 2020,4000000,Multan,2020,37300,Petrol,Automatic,Islamabad,Taffeta White,Local,1300,27/04/2024,Medium,Low,Saturday,4
KIA Sportage AWD 2022,8000000,Lahore,2022,35000,Petrol,Automatic,Islamabad,White,Local,2000,27/04/2024,High,Low,Saturday,2
Daihatsu Move Custom X 2022,3500000,Gujranwala,2022,38000,Petrol,Automatic,Un-Registered,Beige,Imported,660,27/04/2024,Medium,Low,Saturday,2
Honda Civic Oriel 1.8 i-VTEC CVT 2021,7500000,Wah cantt,2021,32705,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,27/04/2024,High,Low,Saturday,3
Suzuki Cultus VXR 2022,3500000,Lahore,2022,17000,Petrol,Not Available,Punjab,White,Local,1000,27/04/2024,Medium,Low,Saturday,2
Honda City 1.2L M/T 2023,4450000,Lahore,2023,15000,Petrol,Not Available,Lahore,Taffeta White,Local,1200,27/04/2024,High,Low,Saturday,1
Suzuki Alto VXL AGS 2022,2900000,Lahore,2022,22000,Petrol,Automatic,Punjab,Silky Silver,Local,660,27/04/2024,Medium,Low,Saturday,2
Suzuki Alto 2020,2150000,Sambrial,2020,71000,Petrol,Not Available,Punjab,Silver,Local,660,27/04/2024,Low,Medium,Saturday,4
Toyota Yaris ATIV X CVT 1.5 2022,5200000,Lahore,2022,23800,Petrol,Automatic,Lahore,White,Local,1500,27/04/2024,High,Low,Saturday,2
Suzuki Cultus VXL 2021,3450000,Lahore,2021,54000,Petrol,Not Available,Lahore,White,Local,1000,27/04/2024,Medium,Medium,Saturday,3
Mitsubishi EK X Sports 2020,3850000,Lahore,2020,14000,Petrol,Automatic,Un-Registered,Black,Local,660,27/04/2024,Medium,Low,Saturday,4
DFSK Glory 580 Pro 2022,5950000,Gojra,2022,25000,Petrol,Automatic,Islamabad,White,Local,1500,27/04/2024,High,Low,Saturday,2
Honda Civic Oriel 1.8 i-VTEC CVT 2020,6125000,Lahore,2020,33000,Petrol,Automatic,Islamabad,Silver,Local,1800,27/04/2024,High,Low,Saturday,4
Suzuki Alto S Package 2020,3300000,Karachi,2020,19990,Petrol,Automatic,Un-Registered,Silver,Imported,660,27/04/2024,Medium,Low,Saturday,4
Suzuki Wagon R VXL 2022,2950000,Faisalabad,2022,11000,Petrol,Not Available,Islamabad,Solid White,Local,1000,27/04/2024,Medium,Low,Saturday,2
Toyota Corolla Altis Automatic 1.6 2020,5450000,Gujranwala,2020,65000,Petrol,Automatic,Punjab,Super White,Local,1600,27/04/2024,High,Medium,Saturday,4
Suzuki Swift DLX Automatic 1.3 Navigation 2020,3025000,Lahore,2020,67000,Petrol,Automatic,Islamabad,Solid White,Local,1300,27/04/2024,Medium,Medium,Saturday,4
Changan Oshan X7 FutureSense 2023,8680000,Lahore,2023,15000,Petrol,Automatic,Punjab,Galaxy Black,Local,1500,27/04/2024,High,Low,Saturday,1
Toyota Corolla Altis X Automatic 1.6 2022,6250000,Lahore,2022,16000,Petrol,Automatic,Punjab,White,Local,1600,27/04/2024,High,Low,Saturday,2
MG ZS 1.5L 2021,5650000,Abbottabad,2021,52000,Petrol,Automatic,Islamabad,Black,Local,1500,27/04/2024,High,Medium,Saturday,3
Honda Civic Oriel 1.8 i-VTEC CVT 2020,6200000,Sahiwal,2020,82000,Petrol,Automatic,Islamabad,White,Local,1800,27/04/2024,High,Medium,Saturday,4
KIA Picanto 1.0 AT 2021,2940000,Faisalabad,2021,13500,Petrol,Automatic,Lahore,White,Local,1000,27/04/2024,Medium,Low,Saturday,3
Toyota Yaris GLI CVT 1.3 2020,3800000,Lahore,2020,98000,Petrol,Automatic,Lahore,Attitude Black,Local,1300,27/04/2024,Medium,Medium,Saturday,4
KIA Sportage AWD 2020,6800000,Lahore,2020,41000,Petrol,Automatic,Punjab,White,Local,2000,27/04/2024,High,Low,Saturday,4
Suzuki Alto Hybrid S 2022,4200000,Karachi,2022,3500,Hybrid,Automatic,Un-Registered,Pearl White,Local,660,27/04/2024,High,Low,Saturday,2
Suzuki Cultus VXL 2021,3150000,Lahore,2021,80400,Petrol,Not Available,Lahore,White,Local,1000,27/04/2024,Medium,Medium,Saturday,3
Honda Civic Oriel 1.8 i-VTEC CVT 2022,6580000,Islamabad,2022,68000,Petrol,Automatic,Islamabad,Black,Local,1800,27/04/2024,High,Medium,Saturday,2
Toyota Corolla Altis X Automatic 1.6 2021,5100000,Karachi,2021,47000,Petrol,Automatic,Karachi,Super White,Local,1598,27/04/2024,High,Low,Saturday,3
Honda Insight EX Black Style 2020,12900000,Islamabad,2020,40000,Petrol,Automatic,Un-Registered,Black,Imported,1500,27/04/2024,High,Low,Saturday,4
Suzuki Alto VX 2021,2250000,Rawalpindi,2021,25000,Petrol,Not Available,Islamabad,Solid White,Local,660,27/04/2024,Medium,Low,Saturday,3
KIA Picanto 1.0 AT 2022,2990000,Karachi,2022,10999,Petrol,Automatic,Karachi,White,Local,1000,27/04/2024,Medium,Low,Saturday,2
Mitsubishi EK X 2021,3990000,Islamabad,2021,12631,Hybrid,Automatic,Un-Registered,Black,Imported,660,27/04/2024,Medium,Low,Saturday,3
Honda City 1.2L CVT 2022,4500000,Gujranwala,2022,24000,Petrol,Automatic,Punjab,Taffeta White,Local,1200,27/04/2024,High,Low,Saturday,2
MG ZS 2021,5200000,Multan,2021,30400,Petrol,Automatic,Islamabad,Red,Imported,1000,27/04/2024,High,Low,Saturday,3
Honda BR-V i-VTEC S 2020,5300000,Karachi,2020,7258,Petrol,Automatic,Sindh,Teffeta White,Local,1500,27/04/2024,High,Low,Saturday,4
Chery Tiggo 8 Pro 1.6 DEX Plus 2022,8200000,Karachi,2022,47000,Petrol,Automatic,Karachi,Super White,Imported,1600,27/04/2024,High,Low,Saturday,2
Suzuki Wagon R AGS 2020,3050000,Islamabad,2020,22000,Petrol,Automatic,Islamabad,White,Local,1000,27/04/2024,Medium,Low,Saturday,4
Honda N Wgn 2020,3500000,Sahiwal,2020,32000,Petrol,Automatic,Sahiwal,Beige,Imported,660,27/04/2024,Medium,Low,Saturday,4
Suzuki Alto VXR 2020,2170000,Karachi,2020,75000,Petrol,Not Available,Sindh,White,Local,660,27/04/2024,Low,Medium,Saturday,4
Toyota Hilux Revo V Automatic 2.8 2021,12500000,Islamabad,2021,25000,Diesel,Automatic,Islamabad,Attitude Black,Local,2800,27/04/2024,High,Low,Saturday,3
Suzuki FX 1983,450000,Faisalabad,2024,1,Petrol,Not Available,Lahore,White,Imported,800,27/04/2024,Low,Low,Saturday,0
Honda City 1.2L CVT 2021,3800000,Peshawar,2021,34000,Petrol,Automatic,Islamabad,White,Local,1200,27/04/2024,Medium,Low,Saturday,3
Honda City 1.5L ASPIRE CVT 2023,5600000,Islamabad,2023,17160,Petrol,Automatic,Islamabad,White,Local,1500,27/04/2024,High,Low,Saturday,1
Daihatsu Mira X SA lll 2020,3579999,Karachi,2020,58000,Petrol,Automatic,Karachi,White,Imported,660,27/04/2024,Medium,Medium,Saturday,4
Hyundai Sonata 2.5 2022,10200000,Karachi,2022,26500,Petrol,Automatic,Karachi,Black,Imported,2500,27/04/2024,High,Low,Saturday,2
Toyota Raize Z 2020,6210000,Lahore,2020,29650,Petrol,Automatic,Un-Registered,Black,Imported,996,27/04/2024,High,Low,Saturday,4
Toyota Raize Z 2021,6250000,Lahore,2021,29500,Petrol,Automatic,Un-Registered,Black,Imported,996,27/04/2024,High,Low,Saturday,3
Suzuki Cultus Auto Gear Shift 2020,3495000,Lahore,2020,67000,Petrol,Automatic,Punjab,Grey,Local,1000,27/04/2024,Medium,Medium,Saturday,4
Toyota Yaris ATIV CVT 1.3 2021,4800000,Rawalpindi,2021,10115,Petrol,Automatic,Sindh,Attitude Black,Local,1300,27/04/2024,High,Low,Saturday,3
KIA Sportage AWD 2020,6900000,Rawalpindi,2020,40000,Petrol,Automatic,Islamabad,White,Local,2000,27/04/2024,High,Low,Saturday,4
Honda Civic Oriel 1.8 i-VTEC CVT 2021,6400000,Karachi,2021,31000,Petrol,Automatic,Sindh,Taffeta White,Local,1800,27/04/2024,High,Low,Saturday,3
Changan Alsvin 1.5L DCT Lumiere 2021,3779999,Islamabad,2021,28100,Petrol,Automatic,Islamabad,Nebula Blue,Local,1500,27/04/2024,Medium,Low,Saturday,3
Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,6350000,Karachi,2022,46000,Petrol,Automatic,Un-Registered,White,Local,1800,27/04/2024,High,Low,Saturday,2
Suzuki Alto VXR 2022,2650000,Rawalpindi,2022,32000,Petrol,Not Available,Islamabad,White,Local,660,27/04/2024,Medium,Low,Saturday,2
Honda Civic Oriel 1.8 i-VTEC CVT 2021,6850000,Islamabad,2021,40000,Petrol,Automatic,Islamabad,White,Local,1800,27/04/2024,High,Low,Saturday,3
Toyota Yaris ATIV X CVT 1.5 2022,5050000,Karachi,2022,15000,Petrol,Automatic,Karachi,Silver Metallic,Local,1500,27/04/2024,High,Low,Saturday,2
KIA Sportage AWD 2020,6490000,Karachi,2020,54000,Petrol,Automatic,Sindh,Navy,Local,2000,27/04/2024,High,Medium,Saturday,4
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7150000,Islamabad,2022,28000,Petrol,Automatic,Islamabad,Super white,Local,1800,27/04/2024,High,Low,Saturday,2
KIA Sportage AWD 2022,8000000,Lahore,2022,17000,Petrol,Automatic,Punjab,Black,Local,2000,27/04/2024,High,Low,Saturday,2
Suzuki Jimny 2021,6150000,Karachi,2021,62000,Petrol,Not Available,Un-Registered,Turquoise,Imported,660,27/04/2024,High,Medium,Saturday,3
Suzuki Alto VXR 2021,2310000,Kunri,2021,50510,Petrol,Not Available,Sindh,Silky Silver,Local,660,27/04/2024,Medium,Medium,Saturday,3
Hyundai Elantra GLS 2022,6100000,Faisalabad,2022,35000,Petrol,Automatic,Islamabad,Polar White,Local,2000,27/04/2024,High,Low,Saturday,2
KIA Sportage AWD 2020,6800000,Gujranwala,2020,72000,Petrol,Automatic,Punjab,Black,Local,2000,27/04/2024,High,Medium,Saturday,4
Toyota Fortuner Legender  2022,18300000,Karachi,2022,20000,Diesel,Automatic,Karachi,Attitude Black,Local,2800,27/04/2024,High,Low,Saturday,2
Suzuki Wagon R VXL 2021,2950000,Liaqat pur,2021,33000,Petrol,Not Available,Sindh,White,Local,1000,27/04/2024,Medium,Low,Saturday,3
Hyundai Santa Fe Smart 2023,12700000,Lahore,2023,17000,Hybrid,Automatic,Lahore,White,Local,1600,27/04/2024,High,Low,Saturday,1
Toyota Vitz 2020,4550000,Gujranwala,2020,26830,Petrol,Automatic,Un-Registered,Silver,Imported,1000,27/04/2024,High,Low,Saturday,4
MG HS Trophy 2021,7000000,Sheikhupura,2021,48800,Petrol,Automatic,Islamabad,White,Local,1500,27/04/2024,High,Low,Saturday,3
Suzuki Alto VXR AGS 2023,2720000,Lahore,2023,42500,Petrol,Automatic,Punjab,White,Local,660,27/04/2024,Medium,Low,Saturday,1
Honda BR-V i-VTEC S 2022,5350000,Karachi,2022,19000,Petrol,Automatic,Karachi,Unlisted,Local,1500,27/04/2024,High,Low,Saturday,2
Lexus RX Series 450h L 2021,7000000,Karachi,2021,98000,Hybrid,Automatic,Karachi,Black,Imported,3500,27/04/2024,High,Medium,Saturday,3
Honda City 1.5L CVT 2022,5250000,Lahore,2022,218,Petrol,Automatic,Un-Registered,Taffeta White,Local,1500,27/04/2024,High,Low,Saturday,2
Honda BR-V i-VTEC S 2020,4500000,Peshawar,2020,85000,Petrol,Automatic,Punjab,Silver,Local,1500,27/04/2024,High,Medium,Saturday,4
Toyota Corolla Altis Automatic 1.6 2020,5200000,Faisalabad,2020,75000,Petrol,Automatic,Islamabad,Black,Local,1600,27/04/2024,High,Medium,Saturday,4
MG HS Trophy 2022,6950000,Lahore,2022,18950,Petrol,Automatic,Punjab,Black Pearl,Imported,1500,27/04/2024,High,Low,Saturday,2
Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6050000,Lahore,2021,42000,Petrol,Automatic,Punjab,Attitude Black,Local,1800,27/04/2024,High,Low,Saturday,3
KIA Sportage AWD 2020,6900000,Islamabad,2020,70000,Petrol,Automatic,Islamabad,White,Local,2000,27/04/2024,High,Medium,Saturday,4
Changan Karvaan Plus 2020,2290000,Gujranwala,2020,93000,Petrol,Not Available,Punjab,White,Local,1000,27/04/2024,Medium,Medium,Saturday,4
Suzuki Wagon R VXL 2022,2875000,Gujranwala,2022,54000,Petrol,Not Available,Punjab,Solid White,Local,1000,27/04/2024,Medium,Medium,Saturday,2
Honda City 1.2L M/T 2022,4250000,Bahawalpur,2022,23000,Petrol,Not Available,Islamabad,Taffeta White,Local,1200,27/04/2024,High,Low,Saturday,2
