title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Suzuki Alto VXR (CNG) 2006,900000,Faisalabad,2006,200000,Petrol,Not Available,Faisalabad,White,Local,1000,22/04/2024,Low,High,Monday,18
Toyota Prado TZ 3.0D 1996,4200000,Sumandari,1996,195000,Diesel,Automatic,Faisalabad,Green,Imported,3000,22/04/2024,High,High,Monday,28
Suzuki Mehran VXR (CNG) 1999,390000,Karachi,1999,1234,Not Available,Not Available,Sindh,Red,Local,800,22/04/2024,Low,Low,Monday,25
Suzuki Mehran VX 1994,450000,Rawalpindi,1994,250000,Petrol,Not Available,Rawalpindi,Snow White Pearl,Local,800,22/04/2024,Low,High,Monday,30
Honda Civic EXi 1996,600000,Sadiqabad,1996,1,Not Available,Not Available,Punjab,Black,Local,1500,22/04/2024,Low,Low,Monday,28
Honda Civic EXi 2002,1190000,Islamabad,2002,15032,Petrol,Not Available,Mirpur A.K.,Silver,Local,1500,22/04/2024,Low,Low,Monday,22
Honda Civic EXi 2005,1850000,Islamabad,2005,200000,Petrol,Not Available,Swat,Grey,Local,1500,22/04/2024,Low,High,Monday,19
Suzuki Mehran VX 2004,900000,Islamabad,2004,58000,Petrol,Not Available,Mirpur A.K.,White,Local,800,22/04/2024,Low,Medium,Monday,20
Toyota Corolla GLi 1.3 2004,2150000,Rawalpindi,2004,180000,Petrol,Not Available,Islamabad,White,Local,1300,22/04/2024,Low,High,Monday,20
Daihatsu Cuore CX Eco 2003,790000,Arifwala,2003,99000,Petrol,Not Available,Faisalabad,Rose Metallic,Imported,800,22/04/2024,Low,Medium,Monday,21
Suzuki Cultus VXR (CNG) 2005,935000,Rawalpindi,2005,188000,Petrol,Not Available,Islamabad,White,Local,1000,22/04/2024,Low,High,Monday,19
Hyundai Santro Club 2005,925000,Lahore,2005,131000,Petrol,Not Available,Lahore,Silver,Local,1000,22/04/2024,Low,High,Monday,19
Suzuki Liana RXi 2006,1150000,Rawalpindi,2006,330000,Petrol,Not Available,Lahore,Red,Local,1300,22/04/2024,Low,High,Monday,18
Honda Civic VTi Oriel UG Prosmatec 1.6 2005,1600000,Rawalpindi,2005,275800,Petrol,Automatic,Punjab,Blue,Local,1600,22/04/2024,Low,High,Monday,19
Toyota Land Cruiser 1995,2750000,Karachi,1995,221000,Diesel,Not Available,Karachi,Green,Imported,3000,22/04/2024,Medium,High,Monday,29
Suzuki Mehran VXR (CNG) 2005,590000,Peshawar,2005,90000,Petrol,Not Available,Lahore,Silky Silver,Local,800,22/04/2024,Low,Medium,Monday,19
Toyota Prado 2006,2300000,Islamabad,2006,50000,Petrol,Not Available,Islamabad,Silver,Imported,2000,22/04/2024,Medium,Low,Monday,18
Suzuki Alto VX 2005,875000,Jhelum,2005,378200,Petrol,Not Available,Jhelum,White,Local,1000,30/04/2024,Low,High,Tuesday,19
Honda Civic EXi Prosmatec 2005,1730000,Hyderabad,2005,100000,Petrol,Automatic,Sindh,Grey,Local,1500,30/04/2024,Low,Medium,Tuesday,19
Honda Accord CL8 2002,1950000,Lahore,2002,115229,Petrol,Automatic,Lahore,White,Imported,2000,30/04/2024,Low,High,Tuesday,22
Honda Accord CL7 2005,2600000,Rawalpindi,2005,100000,Petrol,Automatic,Sindh,Blue,Local,2000,30/04/2024,Medium,Medium,Tuesday,19
Suzuki Bolan 2005,440000,Karachi,2005,13000,Petrol,Not Available,Karachi,White,Local,800,30/04/2024,Low,Low,Tuesday,19
Toyota Surf SSR-X 2.7 2005,7000000,Karachi,2005,1,Petrol,Automatic,Sindh,White,Imported,2700,29/04/2024,High,Low,Monday,19
Suzuki Baleno 1998,750000,Lahore,1998,300000,Petrol,Not Available,Sindh,Blue,Imported,1300,29/04/2024,Low,High,Monday,26
Suzuki Khyber GA 1997,690000,Rawalpindi,1997,80000,Petrol,Not Available,Lahore,White,Local,1000,29/04/2024,Low,Medium,Monday,27
Chevrolet Exclusive LS 0.8 2005,700000,Islamabad,2005,165000,Petrol,Not Available,Punjab,Silver,Imported,1000,29/04/2024,Low,High,Monday,19
Toyota 86 1992,675000,Faisalabad,1992,250000,Petrol,Not Available,Faisalabad,White,Imported,1300,29/04/2024,Low,High,Monday,32
Suzuki Cultus VXR 2006,869999,Lahore,2006,114000,Petrol,Not Available,Punjab,White,Local,1000,29/04/2024,Low,High,Monday,18
Honda City EXi 1997,700000,Lahore,1997,80000,Petrol,Not Available,Punjab,White,Local,1300,29/04/2024,Low,Medium,Monday,27
Honda City i-DSI Vario 2006,2150000,Lahore,2006,101680,Petrol,Automatic,Lahore,Crystal Black,Local,1300,29/04/2024,Low,High,Monday,18
Nissan Sunny 1988,430000,Mardan,2006,1234,Petrol,Not Available,Sindh,White,Imported,1000,29/04/2024,Low,Low,Monday,18
Toyota Corolla 1995,2100000,Karachi,1995,1,Petrol,Automatic,Sindh,White,Imported,1500,29/04/2024,Low,Low,Monday,29
Mitsubishi Lancer 1.5L Automatic 2006,1700000,Karachi,2006,145,Petrol,Automatic,Karachi,White,Imported,1500,28/04/2024,Low,Low,Sunday,18
Mitsubishi Lancer GLX SR Automatic 1.6 2006,1675000,Faisalabad,2006,125000,Petrol,Automatic,Lahore,Black,Imported,1600,28/04/2024,Low,High,Sunday,18
Honda Civic VTi Oriel 1.6 2006,2050000,Faisalabad,2006,106000,Petrol,Not Available,Islamabad,White,Local,1600,28/04/2024,Low,High,Sunday,18
Hyundai Santro Club GV 2005,1150000,Faisalabad,2005,1234,Petrol,Not Available,Sindh,Red,Local,1100,28/04/2024,Low,Low,Sunday,19
Suzuki Alto 2006,1200000,Karachi,2006,2500,Petrol,Automatic,Sindh,Silver,Local,660,28/04/2024,Low,Low,Sunday,18
Mitsubishi Pajero 1993,2550000,Lodhran,1993,150000,Diesel,Not Available,Lahore,Gold,Imported,2400,28/04/2024,Medium,High,Sunday,31
Honda Civic EXi 2006,1545000,Lahore,2006,172000,Petrol,Not Available,Lahore,White,Local,1500,28/04/2024,Low,High,Sunday,18
Mercedes Benz C Class C180 2003,2950000,Lahore,2003,93000,Petrol,Automatic,Punjab,Silver,Imported,1800,28/04/2024,Medium,Medium,Sunday,21
Honda Civic VTi Oriel Prosmatec 1.6 2003,1370000,Karachi,2003,172000,Petrol,Automatic,Karachi,White,Local,1600,27/04/2024,Low,High,Saturday,21
Suzuki Margalla GL 1996,595000,Lahore,1996,150000,Petrol,Not Available,Lahore,White,Local,1300,27/04/2024,Low,High,Saturday,28
Toyota Vitz F 1.0 2005,1850000,Karachi,2005,194775,Petrol,Automatic,Sindh,Silver,Imported,1000,27/04/2024,Low,High,Saturday,19
Toyota Vitz B Intelligent Package 1.0 2005,1975000,Islamabad,2005,178000,Petrol,Automatic,Islamabad,Bayou Blue,Imported,1000,27/04/2024,Low,High,Saturday,19
Suzuki Jimny 2006,2200000,Kashmir,2006,17,Petrol,Automatic,Lahore,Silver,Imported,1300,27/04/2024,Low,Low,Saturday,18
Mitsubishi L200 2.4 D 2006,2550000,Lahore,2006,150,Diesel,Not Available,Punjab,White,Imported,2400,27/04/2024,Medium,Low,Saturday,18
Toyota Harrier Elegance 2003,3400000,Lahore,2003,120000,Petrol,Automatic,Sindh,Indigo,Imported,2400,27/04/2024,Medium,High,Saturday,21
Mercedes Benz CLK Class CLK320 2003,5100000,Islamabad,2003,83000,Petrol,Automatic,Islamabad,Blue,Imported,3200,27/04/2024,High,Medium,Saturday,21
Toyota Corona EX Saloon 1994,1440000,Islamabad,1994,139000,Petrol,Not Available,Islamabad,Maroon,Imported,1600,27/04/2024,Low,High,Saturday,30
Toyota Hilux 2024,20000000,Islamabad,2003,100,Petrol,Not Available,Islamabad,Black,Imported,500,27/04/2024,High,Low,Saturday,21
Suzuki Alto VX (CNG) 2004,565000,Faisalabad,2004,230040,Not Available,Not Available,Sindh,Gold,Imported,1000,26/04/2024,Low,High,Friday,20
Suzuki Margalla GL 1993,400000,Karachi,1993,100000,Petrol,Not Available,Sindh,Green,Local,1300,26/04/2024,Low,Medium,Friday,31
Honda City EXi 1999,900000,Swabi,1999,160000,Not Available,Not Available,Lahore,Gold,Local,1300,26/04/2024,Low,High,Friday,25
Land Rover Defender 1995,3900000,Lahore,1995,50000,Diesel,Not Available,Islamabad,Orange,Imported,3000,26/04/2024,Medium,Low,Friday,29
Mercedes Benz C Class C180 1996,1080000,Rawalpindi,1996,250000,Petrol,Not Available,Lahore,White,Imported,1800,26/04/2024,Low,High,Friday,28
Suzuki Khyber Limited Edition 1999,500000,Multan,1999,41203,Petrol,Not Available,Sindh,Blue,Local,1000,26/04/2024,Low,Low,Friday,25
Honda Civic VTi Oriel Prosmatec 1.6 2004,2450000,Rawalpindi,2004,126000,Petrol,Automatic,Lahore,Blue,Local,1600,25/04/2024,Medium,High,Thursday,20
Honda Civic EXi Prosmatec 2006,1725000,Islamabad,2006,245000,Petrol,Automatic,Lahore,Blue,Local,1500,25/04/2024,Low,High,Thursday,18
Honda City EXi S Automatic 2002,1150000,Rawalpindi,2002,190000,Petrol,Automatic,Islamabad,Silver,Local,1300,24/04/2024,Low,High,Wednesday,22
Toyota Crown 2000,3250000,Gujar khan,2000,400000,Petrol,Automatic,Lahore,White,Imported,2000,24/04/2024,Medium,High,Wednesday,24
Toyota Corolla 1993,1550000,Kamra,1993,123456,Petrol,Automatic,Lahore,Gold,Imported,1600,24/04/2024,Low,High,Wednesday,31
Toyota Land Cruiser Cygnus 2004,9500000,Gujranwala,2004,250000,Petrol,Automatic,Punjab,White,Imported,4700,24/04/2024,High,High,Wednesday,20
Suzuki Alto 1993,409999,Abbottabad,1993,50000,Not Available,Not Available,Karachi,White,Imported,660,24/04/2024,Low,Low,Wednesday,31
Toyota Land Cruiser 2004,9500000,Lahore,2004,100000,Petrol,Automatic,Sindh,Gold,Imported,3400,24/04/2024,High,Medium,Wednesday,20
Toyota Corolla GLi 1.6 2001,1450000,Peshawar,2001,240000,Petrol,Not Available,Islamabad,Gold,Local,1600,24/04/2024,Low,High,Wednesday,23
Suzuki Cultus VXR 2004,700000,Karachi,2004,125000,Petrol,Not Available,Karachi,Turquoise,Local,1000,24/04/2024,Low,High,Wednesday,20
Honda Civic VTi Oriel 1.6 2004,1600000,Gujranwala,2004,328000,Petrol,Not Available,Islamabad,White,Local,1600,24/04/2024,Low,High,Wednesday,20
Toyota Corolla Altis Automatic 1.8 2006,2100000,Chishtian,2006,150000,Petrol,Automatic,Lahore,Navy,Local,1800,24/04/2024,Low,High,Wednesday,18
Nissan March Bolero 2002,850000,Gujranwala,2002,100000,Petrol,Not Available,Lahore,White,Imported,1000,24/04/2024,Low,Medium,Wednesday,22
Honda Accord 1984,380000,Hyderabad,2004,180000,Petrol,Not Available,Karachi,Blue,Imported,1600,24/04/2024,Low,High,Wednesday,20
Suzuki Cultus VXR 2003,780000,Sargodha,2003,48000,Petrol,Not Available,Lahore,Maroon,Local,1000,24/04/2024,Low,Low,Wednesday,21
Toyota Corolla 2.0D Saloon 2006,2120000,Rawalpindi,2006,142000,Diesel,Not Available,Peshawar,Burgundy,Local,2000,24/04/2024,Low,High,Wednesday,18
Honda City i-DSI Vario 2006,2325000,Sargodha,2006,112500,Petrol,Automatic,Islamabad,Silver,Local,1300,23/04/2024,Medium,High,Tuesday,18
Suzuki Alto VXR 2006,819999,Islamabad,2006,150000,Petrol,Not Available,Islamabad,Silver,Local,1000,23/04/2024,Low,High,Tuesday,18
Toyota Corolla Altis Automatic 1.8 2005,1800000,Zahir peer,2005,190000,Petrol,Automatic,Sindh,Gold,Local,1800,23/04/2024,Low,High,Tuesday,19
Suzuki Baleno JXR 2003,850000,Lahore,2003,287000,Petrol,Not Available,Lahore,Silver,Local,1300,23/04/2024,Low,High,Tuesday,21
Subaru Pleo F 2006,1310000,Faisalabad,2006,169000,Petrol,Automatic,Lahore,Black,Local,660,23/04/2024,Low,High,Tuesday,18
Toyota Surf 1994,2250000,Karachi,1994,99999,Diesel,Not Available,Karachi,Green,Imported,3000,23/04/2024,Medium,Medium,Tuesday,30
Suzuki Mehran VXR (CNG) 2002,450000,Islamabad,2002,80000,Petrol,Not Available,Karachi,Gold,Local,800,23/04/2024,Low,Medium,Tuesday,22
Suzuki Baleno 2000,815000,Islamabad,2000,200000,Petrol,Not Available,Lahore,Beige,Local,1300,22/04/2024,Low,High,Monday,24
Suzuki Mehran VX 1989,450000,Rawalpindi,2006,150000,Petrol,Not Available,Islamabad,Snow White Pearl,Local,800,22/04/2024,Low,High,Monday,18
Mitsubishi Pajero GLS 2.8D 2005,3050000,Peshawar,2005,338000,Diesel,Not Available,Un-Registered,White,Imported,2800,22/04/2024,Medium,High,Monday,19
Toyota Corolla SE Saloon Automatic 2002,1700000,Peshawar,2002,190000,Not Available,Automatic,Lahore,Green,Local,1600,22/04/2024,Low,High,Monday,22
Toyota Corolla X HID 40th Anniversary Limited 1.5 2006,2470000,Mardan,2006,5000,Petrol,Automatic,Faisalabad,White,Imported,1500,22/04/2024,Medium,Low,Monday,18
Suzuki Khyber 2000,620000,Lahore,2000,55773,Petrol,Not Available,Lahore,Grey,Imported,1000,22/04/2024,Low,Medium,Monday,24
Toyota Surf SSR-G 3.0D 1996,3900000,Lahore,1996,150000,Diesel,Automatic,Lahore,Beige,Imported,3000,22/04/2024,Medium,High,Monday,28
Suzuki Cultus VXR (CNG) 2003,680000,Islamabad,2003,656456,Petrol,Not Available,Lahore,Gold,Local,1000,22/04/2024,Low,High,Monday,21
Toyota Corolla XLi 2004,2250000,Islamabad,2004,123456,Petrol,Not Available,Punjab,Black,Local,1300,22/04/2024,Medium,High,Monday,20
Honda Civic VTi Oriel Prosmatec 1.6 2003,1495000,Karachi,2003,220000,Petrol,Automatic,Karachi,Silver,Local,1600,22/04/2024,Low,High,Monday,21
Suzuki Cultus VXR 2002,869999,Islamabad,2002,1,Petrol,Not Available,Sindh,Silver,Local,1000,22/04/2024,Low,Low,Monday,22
Toyota Corolla XE-G 2000,1550000,Abbottabad,2000,128000,Petrol,Not Available,Abbottabad,Black,Local,1300,22/04/2024,Low,High,Monday,24
Honda City EXi S Automatic 2001,940000,Chakwal,2001,123000,Petrol,Automatic,Lahore,White,Local,1500,22/04/2024,Low,High,Monday,23
Suzuki Khyber GA 1991,425000,Lahore,1991,80000,Not Available,Not Available,Punjab,Grey,Local,1000,22/04/2024,Low,Medium,Monday,33
Nissan Sentra 2006,975000,Sargodha,2006,200000,Petrol,Not Available,Punjab,Grey,Local,1000,22/04/2024,Low,High,Monday,18
Honda City EXi 2002,1450000,Islamabad,2002,190000,Petrol,Not Available,Islamabad,Maroon,Local,1300,22/04/2024,Low,High,Monday,22
Suzuki FX GA 1984,260000,Lahore,2006,100000,Petrol,Not Available,Punjab,Red,Imported,800,22/04/2024,Low,Medium,Monday,18
Suzuki Liana RXi 2006,1297000,Islamabad,2006,210000,Petrol,Not Available,Islamabad,Silver,Local,1300,22/04/2024,Low,High,Monday,18
Mitsubishi Pajero Mini 1995,1200000,Layyah,1995,26849,Petrol,Not Available,Lahore,Blue,Imported,1100,22/04/2024,Low,Low,Monday,29
Honda City i-DSI 2006,1789999,Lahore,2006,100000,Petrol,Not Available,Lahore,Crystal Black,Local,1300,22/04/2024,Low,Medium,Monday,18
Chevrolet Joy 1.0 2006,740000,Sialkot,2006,156000,Petrol,Not Available,Lahore,Silver,Imported,1000,22/04/2024,Low,High,Monday,18
Suzuki Cultus VXR 2003,580000,Karachi,2003,70000,Petrol,Not Available,Karachi,White,Local,1000,22/04/2024,Low,Medium,Monday,21
Toyota Corolla GLi 1.3 2006,2550000,Rawat,2006,150000,Petrol,Not Available,Islamabad,Attitude Black,Local,1300,22/04/2024,Medium,High,Monday,18
Nissan Sunny EX Saloon 1.3 2005,1300000,Chakwal,2005,145000,Petrol,Not Available,Sindh,Maroon,Local,1300,22/04/2024,Low,High,Monday,19
Toyota Surf SSR-G 3.0D 1996,5000000,Peshawar,1996,50000,Diesel,Automatic,Islamabad,Silver,Imported,3000,22/04/2024,High,Low,Monday,28
Toyota Corolla SE Limited 1990,1250000,Lahore,1990,475000,Petrol,Not Available,Lahore,Grey,Imported,1500,22/04/2024,Low,High,Monday,34
Honda Civic VTi Oriel Automatic 1.6 1999,1050000,Lahore,1999,100000,Petrol,Automatic,Lahore,Silver,Local,1600,22/04/2024,Low,Medium,Monday,25
Toyota Raum 1.5 2006,2800000,Peshawar,2006,210000,Petrol,Automatic,Islamabad,White,Imported,1500,22/04/2024,Medium,High,Monday,18
Jeep CJ 5 1973,1650000,Multan,2001,95000,Diesel,Not Available,Lahore,White,Local,2200,22/04/2024,Low,Medium,Monday,23
Suzuki Mehran VX (CNG) 1995,370000,Karachi,1995,123456,Not Available,Not Available,Karachi,Grey,Local,800,22/04/2024,Low,High,Monday,29
KIA Sportage 2.0 LX 4x4 2004,1550000,Dera ismail khan,2004,12345,Diesel,Not Available,Lahore,White,Local,2000,22/04/2024,Low,Low,Monday,20
Hyundai Santro Club 2003,800000,Multan,2003,123456,Petrol,Not Available,Sindh,Grey,Local,1000,22/04/2024,Low,High,Monday,21
Toyota Hilux Double Cab 1993,3250000,Peshawar,1993,12345,Diesel,Not Available,Peshawar,Blue,Local,2400,22/04/2024,Medium,Low,Monday,31
Toyota Corolla XE-G 2000,1180000,Islamabad,2000,1234,Petrol,Not Available,Karachi,Grey,Local,1300,22/04/2024,Low,Low,Monday,24
Honda Civic EX 1995,850000,Abbottabad,1995,99999,Not Available,Not Available,Lahore,Aztec Green Pearl,Local,1500,22/04/2024,Low,Medium,Monday,29
Suzuki Alto VX (CNG) 2003,570000,Charsadda,2003,123456,Not Available,Not Available,Sindh,Maroon,Local,1000,22/04/2024,Low,High,Monday,21
Toyota Corolla 2.0D 1998,1430000,Islamabad,1998,270000,Diesel,Not Available,Lahore,White,Local,2000,22/04/2024,Low,High,Monday,26
Honda Civic 1993,750000,Karachi,1993,1234,Petrol,Not Available,Karachi,Grey,Imported,1500,22/04/2024,Low,Low,Monday,31
Toyota Corolla 2.0D Saloon 2003,2000000,Lahore,2003,123456,Diesel,Not Available,Sindh,White,Local,2000,22/04/2024,Low,High,Monday,21
Honda City EXi 1999,850000,Lahore,1999,123,Petrol,Not Available,Lahore,Black,Local,1300,22/04/2024,Low,Low,Monday,25
Toyota Corolla SE Limited 1993,1490000,Nowshera cantt,1993,125500,Petrol,Automatic,Lahore,White,Imported,1500,22/04/2024,Low,High,Monday,31
Honda Civic VTi Oriel Prosmatec 1.6 2005,1645000,Lahore,2005,132000,Petrol,Automatic,Sindh,Grey,Local,1600,22/04/2024,Low,High,Monday,19
Honda Civic VTi Oriel UG Prosmatec 1.6 2004,1650000,Lahore,2004,150000,Petrol,Automatic,Lahore,Black,Local,1600,22/04/2024,Low,High,Monday,20
Suzuki Khyber GA 1994,600000,Rawalpindi,1994,150000,Petrol,Not Available,Islamabad,Green,Local,1000,22/04/2024,Low,High,Monday,30
Toyota Corolla 2.0D Special Edition 1994,1700000,Muzaffarabad,1994,100000,Diesel,Automatic,Punjab,Blue,Imported,2000,22/04/2024,Low,Medium,Monday,30
Mercedes Benz C Class C180 1998,2600000,Islamabad,1998,260000,Petrol,Automatic,Islamabad,Blue,Imported,1800,22/04/2024,Medium,High,Monday,26
Daihatsu Cuore CX Eco 2005,650000,Karachi,2005,80000,Petrol,Not Available,Karachi,Green,Local,800,22/04/2024,Low,Medium,Monday,19
Toyota Corolla XLi 2006,1450000,Quetta,2006,30000,Petrol,Not Available,Sindh,White,Local,1300,22/04/2024,Low,Low,Monday,18
Suzuki Bolan VX (CNG) 2003,550000,Peshawar,2003,320000,Petrol,Not Available,Lahore,Solid White,Local,800,22/04/2024,Low,High,Monday,21
Honda City i-DSI Vario 2006,1950000,Lahore,2006,110000,Petrol,Automatic,Lahore,White,Local,1300,22/04/2024,Low,High,Monday,18
Mitsubishi Pajero 1993,3500000,Karachi,1993,125000,Petrol,Automatic,Sindh,Silver,Imported,3000,22/04/2024,Medium,High,Monday,31
Toyota Prado 1993,3250000,Rawalpindi,1993,170000,Diesel,Not Available,Sindh,Green,Imported,3000,22/04/2024,Medium,High,Monday,31
Toyota Premio X 1.8 2005,2990000,Islamabad,2005,130000,Petrol,Automatic,Islamabad,Silver,Imported,1800,22/04/2024,Medium,High,Monday,19
Honda Civic EXi 1998,1060000,Haripur,1998,123562,Petrol,Not Available,Karachi,Gold,Local,1500,22/04/2024,Low,High,Monday,26
Toyota Corolla 2.0D Saloon 2006,2150000,Adda jahan khan,2006,280000,Diesel,Not Available,Sindh,silver metallic,Local,2000,22/04/2024,Low,High,Monday,18
Honda Civic VTi Prosmatec 1.8 i-VTEC 2006,1870000,Lahore,2006,232746,Petrol,Automatic,Lahore,Green,Local,1800,22/04/2024,Low,High,Monday,18
Suzuki Alto VXR 2006,969999,Islamabad,2006,1,Petrol,Not Available,Islamabad,Solid White,Local,1000,22/04/2024,Low,Low,Monday,18
Suzuki Cultus VXR 2006,750000,Karachi,2006,78000,Petrol,Not Available,Sindh,Silver,Local,1000,22/04/2024,Low,Medium,Monday,18
Suzuki Swift GL Manual 1987,285000,Karachi,2006,250000,Petrol,Not Available,Sindh,White,Imported,1000,22/04/2024,Low,High,Monday,18
Toyota Crown Super Select 1993,1280000,Mian wali,1993,70000,Petrol,Automatic,Abbottabad,Grey,Imported,1600,22/04/2024,Low,Medium,Monday,31
Honda Civic VTi Oriel Prosmatec 1.6 2005,1750000,Lahore,2005,125000,Petrol,Automatic,Islamabad,Brown,Local,1600,22/04/2024,Low,High,Monday,19
Honda Accord CL7 2004,2500000,Lahore,2004,200000,Petrol,Automatic,Sindh,Graphite Pearl,Local,2000,22/04/2024,Medium,High,Monday,20
Suzuki Khyber 1993,480000,Karachi,1993,12346,Petrol,Not Available,Karachi,Grey,Local,1000,22/04/2024,Low,Low,Monday,31
Honda City i-DSI 2006,1850000,Lahore,2006,220000,Petrol,Not Available,Punjab,Crystal Black,Local,1300,22/04/2024,Low,High,Monday,18
Suzuki Cultus VXR 2006,760000,Karachi,2006,1234,Petrol,Not Available,Karachi,Silver,Local,1000,22/04/2024,Low,Low,Monday,18
Suzuki Bolan VX 1993,580000,Lahore,1993,99999,Petrol,Not Available,Islamabad,White,Local,800,22/04/2024,Low,Medium,Monday,31
Suzuki Khyber GA 1991,570000,Lahore,1991,75000,Petrol,Not Available,Lahore,White,Local,1000,22/04/2024,Low,Medium,Monday,33
Honda City EXi 1997,725000,Karachi,1997,291043,Petrol,Not Available,Sindh,White,Local,1300,22/04/2024,Low,High,Monday,27
Toyota Mark X 300G Premium 2005,6500000,Karachi,2005,99000,Petrol,Automatic,Sindh,White,Imported,3000,22/04/2024,High,Medium,Monday,19
Mitsubishi Lancer GLX 1.6 2006,1420000,Rawalpindi,2006,350000,Petrol,Not Available,Rawalpindi,Labrador Black Pearl,Local,1600,22/04/2024,Low,High,Monday,18
Suzuki Alto VXR 2006,800000,Peshawar,2006,100000,Petrol,Not Available,Punjab,Silky Silver,Local,1000,22/04/2024,Low,Medium,Monday,18
Suzuki Cultus VX (CNG) 2000,700000,Peshawar,2000,200000,Petrol,Not Available,Peshawar,Green,Local,1000,22/04/2024,Low,High,Monday,24
Honda Civic VTi Oriel Prosmatec 1.6 2002,1430000,Karachi,2002,150000,Petrol,Automatic,Sindh,Navy,Local,1600,22/04/2024,Low,High,Monday,22
Honda City i-DSI 2005,1570000,Lahore,2005,250000,Petrol,Not Available,Lahore,Metallic Grey,Local,1300,22/04/2024,Low,High,Monday,19
Suzuki Cultus VXR 2004,1050000,Gujranwala,2004,70000,Petrol,Not Available,Gujranwala,Silver,Local,1000,22/04/2024,Low,Medium,Monday,20
BMW 5 Series 530d 2003,3750000,Peshawar,2003,145000,Diesel,Automatic,Lahore,Grey,Imported,2926,22/04/2024,Medium,High,Monday,21
Toyota Mark X 300G Premium 2004,5550000,Islamabad,2004,140000,Petrol,Automatic,Islamabad,White Pearl Crystal,Imported,3000,22/04/2024,High,High,Monday,20
Toyota Vitz F 1.0 2001,1480000,Karachi,2001,99999,Petrol,Automatic,Karachi,Silver,Imported,1000,22/04/2024,Low,Medium,Monday,23
Suzuki Potohar Basegrade 2000,1000000,Kunri,2000,99999,Petrol,Not Available,Sindh,White,Local,1000,22/04/2024,Low,Medium,Monday,24
KIA Sportage 2003,1450000,Islamabad,2003,12345,Diesel,Not Available,Punjab,White,Imported,2000,22/04/2024,Low,Low,Monday,21
Hyundai Santro Club 2003,990000,Islamabad,2003,356000,Petrol,Not Available,Islamabad,Green,Local,1000,22/04/2024,Low,High,Monday,21
Suzuki Mehran VXR 2005,680000,Islamabad,2005,150000,Petrol,Not Available,Islamabad,Snow White Pearl,Local,800,22/04/2024,Low,High,Monday,19
Toyota Land Cruiser 1989,1900000,Lahore,1994,260000,Diesel,Not Available,Sindh,Blue,Local,2400,22/04/2024,Low,High,Monday,30
Toyota Prado TX Limited 2.7 2001,6400000,Islamabad,2001,215000,Petrol,Automatic,Islamabad,White,Imported,2700,22/04/2024,High,High,Monday,23
Toyota Vitz 2003,1750000,Charsadda,2003,98000,Not Available,Automatic,Faisalabad,Silver,Imported,1000,22/04/2024,Low,Medium,Monday,21
Toyota Mark X 250G 2006,5250000,Sialkot,2006,140000,Petrol,Automatic,Punjab,Navy,Imported,2500,22/04/2024,High,High,Monday,18
Honda City i-DSI 2004,1370000,Karachi,2004,167800,Petrol,Not Available,Sindh,Blue,Local,1300,22/04/2024,Low,High,Monday,20
Honda Civic VTi Oriel 1.6 2004,1550000,Lahore,2004,200000,Petrol,Not Available,Lahore,Silver,Local,1600,22/04/2024,Low,High,Monday,20
Honda Accord VTi 2.4 2006,2795000,Lahore,2006,240000,Petrol,Automatic,Lahore,Silver,Imported,2400,22/04/2024,Medium,High,Monday,18
Hyundai Shehzore Pickup H-100 (With Deck and Side Wall) 2005,3200000,Islamabad,2005,90000,Diesel,Not Available,Islamabad,White,Local,2600,22/04/2024,Medium,Medium,Monday,19
Suzuki Mehran VX (CNG) 2005,560000,Faisalabad,2005,150000,Petrol,Not Available,Punjab,Solid White,Local,800,22/04/2024,Low,High,Monday,19
Toyota Crown 1994,1500000,Lahore,1994,123,Diesel,Automatic,Lahore,White,Imported,2600,22/04/2024,Low,Low,Monday,30
Honda Accord CL9 2005,2850000,Gujranwala,2005,92000,Petrol,Automatic,Punjab,Lunar Silver Metallic,Imported,2400,22/04/2024,Medium,Medium,Monday,19
Toyota Corolla SE Limited 1995,2700000,Peshawar,1995,1000,Petrol,Not Available,Lahore,White,Local,1500,22/04/2024,Medium,Low,Monday,29
Mazda RX8 Type S 2004,3350000,Islamabad,2004,78000,Petrol,Not Available,Lahore,Black,Imported,1300,22/04/2024,Medium,Medium,Monday,20
Honda Civic VTi Prosmatec 1.6 2004,1625000,Bannu,2004,123000,Petrol,Automatic,Lahore,Taffeta White,Local,1600,22/04/2024,Low,High,Monday,20
Suzuki Mehran VX 2005,670000,Wah cantt,2005,12345,Petrol,Not Available,Lahore,Silver Metallic,Local,800,22/04/2024,Low,Low,Monday,19
Toyota Corona 1992,850000,Sargodha,1992,123456,Diesel,Not Available,Dera ismail khan,Grey,Imported,2000,22/04/2024,Low,High,Monday,32
Suzuki Cultus VXR 2006,780000,Lahore,2006,1234,Petrol,Not Available,Lahore,Silver,Local,1000,22/04/2024,Low,Low,Monday,18
Daihatsu Cuore CX Automatic 2004,815000,Lahore,2004,150000,Petrol,Automatic,Lahore,Black,Local,800,22/04/2024,Low,High,Monday,20
Toyota Corolla SE Saloon Automatic 2003,1750000,Quetta,2003,100000,Petrol,Automatic,Karachi,white,Local,1600,22/04/2024,Low,Medium,Monday,21
