title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Honda Civic Oriel 1.8 i-VTEC CVT 2018,5600000,Faisalabad,2018,60000,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,24/04/2024,High,Medium,Wednesday,6
Suzuki Ciaz Automatic 2018,3300000,Vehari,2018,72000,Petrol,Automatic,Islamabad,Snow White Pearl,Local,1400,24/04/2024,Medium,Medium,Wednesday,6
Suzuki Every Join 2018,2385000,Sialkot,2018,77400,Petrol,Automatic,Punjab,Bluish Black Pearl,Imported,660,24/04/2024,Medium,Medium,Wednesday,6
Suzuki Jimny 2018,4550000,Karachi,2018,46000,Petrol,Automatic,Karachi,Green,Imported,660,24/04/2024,High,Low,Wednesday,6
Suzuki Ravi Euro II 2018,1450000,Rawalpindi,2018,37950,Petrol,Not Available,Punjab,Solid White,Local,800,24/04/2024,Low,Low,Wednesday,6
Toyota Corolla Altis Automatic 1.6 2018,4600000,Sialkot,2018,92000,Petrol,Automatic,Punjab,Unlisted,Local,1600,24/04/2024,High,Medium,Wednesday,6
Honda City 1.3 i-VTEC 2017,2900000,Karachi,2017,90000,Petrol,Not Available,Karachi,Silver,Local,1300,24/04/2024,Medium,Medium,Wednesday,7
Suzuki Mehran VXR Euro II 2017,1370000,Islamabad,2017,80,Petrol,Not Available,Punjab,Solid White,Local,796,24/04/2024,Low,Low,Wednesday,7
Honda City 1.3 i-VTEC 2019,3250000,Karachi,2019,99000,Petrol,Not Available,Karachi,Taffeta White,Local,1300,24/04/2024,Medium,Medium,Wednesday,5
Toyota Prius A Touring Selection 2019,8200000,Peshawar,2019,55510,Hybrid,Automatic,Un-Registered,Unlisted,Imported,1800,24/04/2024,High,Medium,Wednesday,5
Nissan Serena HIGHWAY STAR 2019,7100000,Lahore,2019,77100,Hybrid,Automatic,Un-Registered,White,Imported,1200,24/04/2024,High,Medium,Wednesday,5
Suzuki Swift DLX Automatic 1.3 Navigation 2019,2800000,Lahore,2019,120000,Petrol,Automatic,Sindh,Gold,Local,1300,24/04/2024,Medium,High,Wednesday,5
Suzuki Mehran VXR Euro II 2019,1620000,Rawalpindi,2019,35000,Petrol,Not Available,Punjab,Solid White,Local,796,24/04/2024,Low,Low,Wednesday,5
Honda City 1.3 i-VTEC 2018,3450000,Karachi,2018,73000,Petrol,Not Available,Sindh,Crystal Black Pearl,Local,1300,24/04/2024,Medium,Medium,Wednesday,6
Daihatsu Hijet Deluxe 2018,2350000,Gujranwala,2018,50000,Petrol,Automatic,Un-Registered,White,Imported,660,24/04/2024,Medium,Low,Wednesday,6
Suzuki Alto L 2018,2500000,Gujranwala,2018,60000,Petrol,Automatic,Punjab,Red Wine,Imported,660,24/04/2024,Medium,Medium,Wednesday,6
Suzuki Every Wagon JP Turbo 2017,3600000,Gujranwala,2017,65000,Petrol,Automatic,Punjab,Pearl White,Imported,660,24/04/2024,Medium,Medium,Wednesday,7
Toyota Prado TX L Package 2.7 2019,28500000,Gujranwala,2019,44000,Petrol,Automatic,Un-Registered,Pearl White,Imported,2700,24/04/2024,High,Low,Wednesday,5
Suzuki Mehran VXR Euro II 2017,1170000,Daska,2017,75000,Petrol,Not Available,Lahore,Graphite Grey,Local,796,24/04/2024,Low,Medium,Wednesday,7
Honda City Aspire Prosmatec 1.5 i-VTEC 2019,4000000,Dera ismail khan,2019,80000,Petrol,Automatic,Sindh,Lunar Silver Metallic,Local,1500,24/04/2024,Medium,Medium,Wednesday,5
Suzuki Wagon R VXL 2017,2700000,Khushab,2017,70000,Petrol,Not Available,Lahore,White,Local,1000,24/04/2024,Medium,Medium,Wednesday,7
Toyota Corolla Altis Grande CVT-i 1.8 2019,5475000,Hafizabad,2019,62000,Petrol,Automatic,Lahore,Super white,Local,1800,24/04/2024,High,Medium,Wednesday,5
Toyota Corolla Altis Automatic 1.6 2018,5000000,Gujranwala,2018,55767,Petrol,Automatic,Lahore,Grey,Local,1600,24/04/2024,High,Medium,Wednesday,6
Suzuki Swift DLX 1.3 Navigation  2019,2625000,Sheikhupura,2019,64000,Petrol,Not Available,Lahore,Solid White,Local,1300,24/04/2024,Medium,Medium,Wednesday,5
Toyota Corolla GLi 1.3 VVTi 2019,3890000,Islamabad,2019,74000,Petrol,Not Available,Sindh,Strong Blue,Local,1300,24/04/2024,Medium,Medium,Wednesday,5
Suzuki Wagon R VXL 2018,2420000,Gujranwala,2018,75000,Petrol,Not Available,Lahore,Solid White,Local,1000,24/04/2024,Medium,Medium,Wednesday,6
Suzuki Mehran VXR Euro II 2017,1400000,Jhang,2017,73000,Petrol,Not Available,Lahore,Silky Silver,Local,796,24/04/2024,Low,Medium,Wednesday,7
Toyota Aqua G LED Soft Leather Selection  2017,6400000,Karachi,2017,22000,Hybrid,Automatic,Karachi,White,Imported,1500,24/04/2024,High,Low,Wednesday,7
Suzuki Mehran VX Euro II Limited Edition 2019,1450000,Faisalabad,2019,80,Petrol,Not Available,Lahore,Solid White,Local,796,24/04/2024,Low,Low,Wednesday,5
Suzuki Every 2018,2940000,Rawalpindi,2018,103458,Petrol,Automatic,Islamabad,White,Imported,660,24/04/2024,Medium,High,Wednesday,6
Honda Civic Oriel 1.8 i-VTEC CVT 2019,5820000,Lahore,2019,58000,Petrol,Automatic,Lahore,Taffeta White,Local,1800,24/04/2024,High,Medium,Wednesday,5
Suzuki Cultus VXL 2019,2780000,Karachi,2019,90000,Petrol,Not Available,Sindh,White,Local,1000,24/04/2024,Medium,Medium,Wednesday,5
Nissan Clipper E Four Aero Version 2018,2650000,Lahore,2018,85000,Petrol,Automatic,Lahore,Silver,Imported,660,24/04/2024,Medium,Medium,Wednesday,6
Suzuki Swift DLX Automatic 1.3 Navigation 2019,2930000,Karachi,2019,34100,Petrol,Automatic,Karachi,White,Local,1300,24/04/2024,Medium,Low,Wednesday,5
Toyota C-HR G-LED 2019,8680000,Peshawar,2019,123000,Hybrid,Automatic,Un-Registered,Black,Imported,1800,24/04/2024,High,High,Wednesday,5
Toyota Corolla GLi 1.3 VVTi Special Edition 2019,4350000,Sumandari,2019,81000,Petrol,Not Available,Lahore,White,Local,1300,24/04/2024,High,Medium,Wednesday,5
Toyota Corolla GLi 1.3 VVTi 2017,4275000,Islamabad,2017,105000,Petrol,Not Available,Islamabad,White,Local,1300,24/04/2024,High,High,Wednesday,7
Toyota Corolla Altis Automatic 1.6 2018,4500000,Karachi,2018,81200,Petrol,Automatic,Karachi,Super White,Local,1600,24/04/2024,High,Medium,Wednesday,6
Suzuki Swift DLX 1.3 Navigation  2017,2360000,Lahore,2017,200000,Petrol,Not Available,Lahore,White,Local,1300,24/04/2024,Medium,High,Wednesday,7
KIA Picanto 1.0 AT 2019,2700000,Lahore,2019,26800,Petrol,Automatic,Lahore,Sparkling Silver,Local,998,24/04/2024,Medium,Low,Wednesday,5
Toyota Aqua S 2018,4950000,Peshawar,2018,117000,Hybrid,Automatic,Un-Registered,Navy,Imported,1500,24/04/2024,High,High,Wednesday,6
Suzuki Wagon R VXL 2017,2200000,Islamabad,2017,95000,Petrol,Not Available,Mirpur A.K.,White,Local,1000,24/04/2024,Low,Medium,Wednesday,7
Toyota Corolla Altis Automatic 1.6 2018,4650000,Sahiwal,2018,90000,Petrol,Automatic,Lahore,Grey,Local,1600,24/04/2024,High,Medium,Wednesday,6
Toyota Corolla GLi 1.3 VVTi 2018,4600000,Sheikhupura,2018,39000,Petrol,Not Available,Punjab,White,Local,1300,24/04/2024,High,Low,Wednesday,6
Suzuki Cultus VXL 2017,2650000,Dgkhan,2017,60000,Petrol,Not Available,Lahore,Gold,Local,1000,24/04/2024,Medium,Medium,Wednesday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2018,5280000,Wah cantt,2018,87000,Petrol,Automatic,Punjab,Taffeta White,Local,1800,24/04/2024,High,Medium,Wednesday,6
Honda City 1.3 i-VTEC Prosmatec 2019,3500000,Karachi,2019,55000,Petrol,Automatic,Karachi,Grey,Local,1300,24/04/2024,Medium,Medium,Wednesday,5
Honda City Aspire Prosmatec 1.5 i-VTEC 2019,4150000,Rawalpindi,2019,65000,Petrol,Automatic,Islamabad,Taffeta White,Local,1500,24/04/2024,High,Medium,Wednesday,5
Suzuki Mehran VX Euro II 2019,1330000,Sialkot,2019,50760,Petrol,Not Available,Punjab,Solid White,Local,796,24/04/2024,Low,Medium,Wednesday,5
Toyota Passo X G Package 2018,3390000,Sahiwal,2018,76480,Petrol,Automatic,Lahore,Bright Silver Metallic,Imported,996,24/04/2024,Medium,Medium,Wednesday,6
Mitsubishi Ek Wagon M 2018,2835000,Islamabad,2018,55000,Petrol,Automatic,Un-Registered,Solid White,Imported,660,24/04/2024,Medium,Medium,Wednesday,6
Honda BR-V i-VTEC S 2017,4250000,Haripur,2017,108000,Petrol,Automatic,Islamabad,Taffeta White,Local,1500,24/04/2024,High,High,Wednesday,7
Suzuki Wagon R VXL 2018,2300000,Zafarwal,2018,200000,Petrol,Not Available,Lahore,Solid White,Local,1000,24/04/2024,Medium,High,Wednesday,6
Honda City 1.3 i-VTEC Prosmatec 2018,3700000,Lahore,2018,86600,Petrol,Automatic,Islamabad,Lunar Silver Metallic,Local,1300,24/04/2024,Medium,Medium,Wednesday,6
Suzuki Mehran VXR Euro II 2018,1450000,Sialkot,2018,32062,Petrol,Not Available,Sialkot,White,Local,800,24/04/2024,Low,Low,Wednesday,6
Toyota C-HR G-LED 2018,8200000,Islamabad,2018,163000,Hybrid,Automatic,Un-Registered,White Pearl,Imported,1800,24/04/2024,High,High,Wednesday,6
Toyota Vitz F Safety 1.0 2018,3795000,Karachi,2018,65000,Petrol,Automatic,Sindh,White,Imported,1000,24/04/2024,Medium,Medium,Wednesday,6
Honda City 1.3 i-VTEC Prosmatec 2019,3420000,Lahore,2019,90000,Petrol,Automatic,Lahore,Crystal Black Pearl,Local,1300,24/04/2024,Medium,Medium,Wednesday,5
Honda City Aspire Prosmatec 1.5 i-VTEC 2018,3740000,Rawalpindi,2018,61000,Petrol,Automatic,Islamabad,Maroon,Local,1500,24/04/2024,Medium,Medium,Wednesday,6
Suzuki Mehran VXR Euro II 2017,1485000,Islamabad,2017,70000,Petrol,Not Available,Islamabad,White,Local,800,24/04/2024,Low,Medium,Wednesday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2018,5250000,Lahore,2018,90000,Petrol,Automatic,Lahore,Taffeta White,Local,1800,24/04/2024,High,Medium,Wednesday,6
Toyota Corolla GLi Automatic 1.3 VVTi 2019,4575000,Gujranwala,2019,1,Petrol,Automatic,Lahore,Silver Metallic,Local,1300,24/04/2024,High,Low,Wednesday,5
Daihatsu Move X 2017,2750000,Islamabad,2017,87000,Petrol,Automatic,Lahore,Black,Imported,660,24/04/2024,Medium,Medium,Wednesday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2017,4650000,Faisalabad,2017,136000,Petrol,Automatic,Punjab,Taffeta White,Local,1800,24/04/2024,High,High,Wednesday,7
Daihatsu Rocky G 2019,5750000,Faisalabad,2019,31000,Petrol,Automatic,Un-Registered,Pearl White,Imported,1000,24/04/2024,High,Low,Wednesday,5
Honda City 1.3 i-VTEC 2018,4100000,Sargodha,2018,26440,Petrol,Not Available,Punjab,Taffeta White,Local,1300,24/04/2024,High,Low,Wednesday,6
Suzuki Mehran VXR Euro II 2018,1200000,Sahiwal,2018,81000,Petrol,Not Available,Lahore,Silver,Local,800,24/04/2024,Low,Medium,Wednesday,6
Suzuki Swift DLX 1.3 Navigation  2018,2350000,Lahore,2018,74500,Petrol,Not Available,Lahore,Grey,Local,1300,24/04/2024,Medium,Medium,Wednesday,6
Suzuki Bolan VX Euro II 2018,1500000,Peshawar,2018,10000,Petrol,Not Available,Peshawar,Solid White,Local,800,24/04/2024,Low,Low,Wednesday,6
Toyota Corolla Altis Automatic 1.6 2017,4200000,Gujranwala,2017,144000,Petrol,Automatic,Punjab,Bronze Mica,Local,1600,24/04/2024,High,High,Wednesday,7
Suzuki Wagon R VXL 2018,2190000,Chowk azam,2018,100000,Petrol,Not Available,Lahore,Solid White,Local,1000,24/04/2024,Low,Medium,Wednesday,6
Suzuki Mehran VX Euro II 2018,1350000,Dgkhan,2018,70000,Petrol,Not Available,Punjab,Solid White,Local,796,24/04/2024,Low,Medium,Wednesday,6
Nissan Note 2019,4650000,Lahore,2019,104000,Petrol,Automatic,Lahore,White,Imported,1000,24/04/2024,High,High,Wednesday,5
Suzuki Mehran VX Euro II 2017,1350000,Karachi,2017,70000,Petrol,Not Available,Karachi,Gold,Local,796,24/04/2024,Low,Medium,Wednesday,7
Toyota Corolla Altis Grande CVT-i 1.8 2018,5200000,Lahore,2018,95000,Petrol,Automatic,Lahore,Attitude Black,Local,1800,24/04/2024,High,Medium,Wednesday,6
Suzuki Swift 2017,2650000,Lahore,2017,84000,Petrol,Not Available,Lahore,White,Imported,1300,24/04/2024,Medium,Medium,Wednesday,7
Suzuki Swift DLX Automatic 1.3 Navigation 2018,2900000,Lahore,2018,64000,Petrol,Automatic,Lahore,White,Local,1300,24/04/2024,Medium,Medium,Wednesday,6
Suzuki Alto VX 2019,2280000,Mansehra,2019,70000,Petrol,Not Available,Islamabad,Solid White,Local,660,24/04/2024,Medium,Medium,Wednesday,5
Honda Civic Oriel 1.8 i-VTEC CVT 2017,4400000,Faisalabad,2017,76000,Petrol,Automatic,Islamabad,White,Local,1800,24/04/2024,High,Medium,Wednesday,7
Toyota Fortuner 2.7 VVTi 2018,11600000,Lahore,2018,64000,Petrol,Automatic,Punjab,Black,Local,2700,24/04/2024,High,Medium,Wednesday,6
Mazda Flair XG 2017,2900000,Karachi,2017,51000,Petrol,Automatic,Sindh,Silver,Imported,660,24/04/2024,Medium,Medium,Wednesday,7
Toyota Corolla Altis Grande CVT-i 1.8 2017,4850000,Abbottabad,2017,133000,Petrol,Automatic,Islamabad,Super white,Local,1800,24/04/2024,High,High,Wednesday,7
Honda City 1.3 i-VTEC 2019,3500000,Faisalabad,2019,79000,Petrol,Not Available,Punjab,White,Local,1300,24/04/2024,Medium,Medium,Wednesday,5
Suzuki Cultus VXL 2017,2680000,Rawalpindi,2017,70494,Petrol,Not Available,Punjab,White,Local,1000,24/04/2024,Medium,Medium,Wednesday,7
Toyota Sienta 2017,5820000,Islamabad,2017,39000,Hybrid,Automatic,Islamabad,Green Parrot,Imported,1500,24/04/2024,High,Low,Wednesday,7
Honda City 1.3 i-VTEC Prosmatec 2017,3600000,Islamabad,2017,128000,Petrol,Automatic,Islamabad,Taffeta White,Local,1300,24/04/2024,Medium,High,Wednesday,7
Mitsubishi Ek Wagon G Safety Plus Edition 2018,3000000,Karachi,2018,34000,Petrol,Automatic,Karachi,Sky Blue,Imported,660,24/04/2024,Medium,Low,Wednesday,6
Suzuki Wagon R VXL 2018,2295000,Gujranwala,2018,67000,Petrol,Not Available,Lahore,Silky Silver,Local,1000,24/04/2024,Medium,Medium,Wednesday,6
Suzuki Alto L 2018,3379999,Karachi,2018,37000,Petrol,Automatic,Karachi,White,Imported,660,24/04/2024,Medium,Low,Wednesday,6
Toyota Corolla Altis Grande CVT-i 1.8 2018,5500000,Khushab,2018,90000,Petrol,Automatic,Islamabad,White,Local,1800,24/04/2024,High,Medium,Wednesday,6
Toyota Hilux Revo V Automatic 3.0  2017,8700000,Lahore,2017,106000,Diesel,Automatic,Karachi,Black,Local,3000,24/04/2024,High,High,Wednesday,7
Suzuki Every 2019,1950000,Gujranwala,2019,193000,Petrol,Automatic,Lahore,White,Imported,660,24/04/2024,Low,High,Wednesday,5
Suzuki Alto VXL AGS 2019,2380000,Rawalpindi,2019,100000,Petrol,Automatic,Islamabad,Graphite Grey,Local,660,24/04/2024,Medium,Medium,Wednesday,5
Honda City 1.3 i-VTEC 2018,3700000,Rawalpindi,2018,65000,Petrol,Not Available,Islamabad,Urban Titanium,Local,1300,24/04/2024,Medium,Medium,Wednesday,6
Honda Fit 1.5 Hybrid L Package 2017,4850000,Lahore,2017,65000,Hybrid,Automatic,Islamabad,Storm Silver Metallic,Imported,1500,24/04/2024,High,Medium,Wednesday,7
Suzuki Bolan Cargo Van Euro ll 2018,1300000,Peshawar,2018,80000,Petrol,Not Available,Peshawar,Solid White,Local,800,24/04/2024,Low,Medium,Wednesday,6
Suzuki Cultus VXL 2017,2450000,Lahore,2017,190000,Petrol,Not Available,Lahore,Super Pearl Black,Local,1000,24/04/2024,Medium,High,Wednesday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2018,4900000,Lahore,2018,70000,Petrol,Automatic,Lahore,White,Local,1800,24/04/2024,High,Medium,Wednesday,6
Suzuki Wagon R VXL 2019,2400000,Lakki marwat,2019,75000,Petrol,Not Available,Sindh,Solid White,Local,1000,24/04/2024,Medium,Medium,Wednesday,5
Honda Grace Hybrid DX 2017,4500000,Lahore,2017,60000,Petrol,Automatic,Punjab,Premium Crystal Red Metallic,Imported,1500,24/04/2024,High,Medium,Wednesday,7
Toyota Noah 2018,9875000,Islamabad,2018,75000,Hybrid,Automatic,Un-Registered,White,Imported,1800,24/04/2024,High,Medium,Wednesday,6
Toyota Fortuner 2.7 G 2024,14400000,Islamabad,2019,23000,Petrol,Automatic,Islamabad,Attitude Black,Imported,2700,24/04/2024,High,Low,Wednesday,5
FAW V2 2018,1600000,Dgkhan,2018,76000,Petrol,Not Available,Lahore,Silver,Local,1300,24/04/2024,Low,Medium,Wednesday,6
Honda City Aspire Prosmatec 1.5 i-VTEC 2018,3600000,Wah cantt,2018,80000,Petrol,Automatic,Islamabad,Lunar Silver Metallic,Local,1500,24/04/2024,Medium,Medium,Wednesday,6
Suzuki Cultus VXL 2019,2850000,Rahim yar khan,2019,70000,Petrol,Not Available,Sindh,White,Local,1000,24/04/2024,Medium,Medium,Wednesday,5
Honda Civic 2018,6250000,Lahore,2018,115000,Petrol,Automatic,Punjab,White,Local,1800,24/04/2024,High,High,Wednesday,6
Toyota Corolla GLi Automatic 1.3 VVTi 2018,4365000,Lahore,2018,150000,Petrol,Automatic,Lahore,Attitude Black,Local,1300,24/04/2024,High,High,Wednesday,6
Toyota Hilux Revo G Automatic 3.0  2017,8500000,Karachi,2017,79000,Diesel,Automatic,Karachi,Black,Local,3000,24/04/2024,High,Medium,Wednesday,7
Hyundai Santa Fe Signature 2024,15000000,Mirpur mathelo,2018,800,Hybrid,Automatic,Un-Registered,Polar White,Local,1600,24/04/2024,High,Low,Wednesday,6
Toyota Aqua G 2017,5050000,Karachi,2017,98000,Hybrid,Automatic,Karachi,Silver,Imported,1500,24/04/2024,High,Medium,Wednesday,7
Suzuki Swift DLX 1.3 Navigation  2018,2350000,Faisalabad,2018,100000,Petrol,Not Available,Faisalabad,Solid White,Local,1300,24/04/2024,Medium,Medium,Wednesday,6
Honda City 1.3 i-VTEC 2017,3300000,Lahore,2017,85000,Petrol,Not Available,Punjab,Lunar Silver Metallic,Local,1300,24/04/2024,Medium,Medium,Wednesday,7
Suzuki Carry 2017,890000,Faisalabad,2017,90000,Petrol,Not Available,Faisalabad,White,Local,800,24/04/2024,Low,Medium,Wednesday,7
Toyota C-HR G-LED 2019,9850000,Mian channu,2019,32000,Hybrid,Automatic,Un-Registered,White,Imported,1800,24/04/2024,High,Low,Wednesday,5
Honda City 1.3 i-VTEC 2018,3450000,Faisalabad,2018,92000,Petrol,Not Available,Lahore,Taffeta White,Local,1300,24/04/2024,Medium,Medium,Wednesday,6
Honda Civic Oriel 1.8 i-VTEC CVT 2017,5150000,Layyah,2017,58000,Petrol,Automatic,Punjab,Taffeta White,Local,1800,24/04/2024,High,Medium,Wednesday,7
Suzuki Wagon R VXL 2017,1975000,Lahore,2017,72000,Petrol,Not Available,Lahore,White,Local,1000,24/04/2024,Low,Medium,Wednesday,7
Toyota Corolla Altis Automatic 1.6 2019,4650000,Sadiqabad,2019,109000,Petrol,Automatic,Islamabad,Silver Metallic,Local,1600,24/04/2024,High,High,Wednesday,5
Toyota C-HR G 2019,7200000,Ghazi,2019,100000,Hybrid,Automatic,Islamabad,Turquoise,Imported,1800,24/04/2024,High,Medium,Wednesday,5
Honda City Aspire Prosmatec 1.5 i-VTEC 2018,3890000,Rawalpindi,2018,44000,Petrol,Automatic,Islamabad,Taffeta White,Local,1500,24/04/2024,Medium,Low,Wednesday,6
Honda Civic 1.8 i-VTEC CVT 2017,4890000,Lahore,2017,81000,Petrol,Automatic,Lahore,Silver,Local,1800,24/04/2024,High,Medium,Wednesday,7
Suzuki Wagon R VXL 2018,2200000,Karachi,2018,97000,Petrol,Not Available,Sindh,Grey,Local,1000,24/04/2024,Low,Medium,Wednesday,6
Toyota Passo 2018,2850000,Sargodha,2018,73000,Petrol,Automatic,Punjab,Black,Imported,1000,24/04/2024,Medium,Medium,Wednesday,6
Toyota Corolla Altis Automatic 1.6 2019,4800000,Islamabad,2019,77000,Petrol,Automatic,Lahore,Super White,Local,1600,24/04/2024,High,Medium,Wednesday,5
FAW X-PV Dual AC 2017,890000,Chichawatni,2017,113355,Petrol,Not Available,Punjab,Grey,Local,1000,24/04/2024,Low,High,Wednesday,7
Toyota Hilux Revo V Automatic 2.8 2019,10700000,Islamabad,2019,88000,Diesel,Automatic,Islamabad,Super White,Local,2800,24/04/2024,High,Medium,Wednesday,5
Toyota Vitz F Safety 1.0 2018,3800000,Karachi,2018,66000,Petrol,Automatic,Karachi,Silver,Imported,1000,24/04/2024,Medium,Medium,Wednesday,6
Honda Civic Oriel 1.8 i-VTEC CVT 2018,6300000,Islamabad,2018,38000,Petrol,Automatic,Islamabad,Crystal Black,Local,1800,24/04/2024,High,Low,Wednesday,6
Honda Civic Oriel 1.8 i-VTEC CVT 2018,5250000,Khushab,2018,95000,Petrol,Automatic,Islamabad,Crystal Black,Local,1800,24/04/2024,High,Medium,Wednesday,6
Honda Civic Oriel 1.8 i-VTEC CVT 2018,5400000,Lahore,2018,83000,Petrol,Automatic,Islamabad,Maroon,Local,1800,24/04/2024,High,Medium,Wednesday,6
Toyota Fortuner 2.7 VVTi 2018,12300000,Bahawalpur,2018,22000,Petrol,Automatic,Punjab,Super White,Local,2700,24/04/2024,High,Low,Wednesday,6
Daihatsu Mira 2018,2999000,Lahore,2018,66900,Petrol,Automatic,Lahore,White,Imported,660,24/04/2024,Medium,Medium,Wednesday,6
Honda BR-V i-VTEC S 2019,4300000,Karachi,2019,51000,Petrol,Automatic,Karachi,Teffeta White,Local,1500,24/04/2024,High,Medium,Wednesday,5
Toyota Corolla GLi Automatic 1.3 VVTi 2019,4200000,Karachi,2019,78000,Petrol,Automatic,Karachi,Silver Metallic,Local,1300,24/04/2024,High,Medium,Wednesday,5
Toyota Corolla XLi Automatic 2019,4400000,Karachi,2019,23500,Petrol,Automatic,Karachi,Silver,Local,1300,24/04/2024,High,Low,Wednesday,5
Toyota Vitz F 1.0 2017,3870000,Karachi,2017,50000,Petrol,Automatic,Sindh,Brown,Imported,1000,24/04/2024,Medium,Low,Wednesday,7
Prince K07 S 2019,2000000,Sheikhupura,2019,40000,Petrol,Not Available,Lahore,Silver,Local,997,24/04/2024,Low,Low,Wednesday,5
Suzuki Swift DLX 1.3 2017,2525000,Lahore,2017,78000,Petrol,Not Available,Punjab,Solid White,Local,1300,24/04/2024,Medium,Medium,Wednesday,7
Suzuki Mehran VXR Euro II (CNG) 2017,1350000,Abbottabad,2017,100000,Petrol,Not Available,Islamabad,Maroon,Local,796,24/04/2024,Low,Medium,Wednesday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2018,5500000,Lahore,2018,128000,Petrol,Automatic,Punjab,White,Local,1800,24/04/2024,High,High,Wednesday,6
Toyota Corolla GLi 1.3 VVTi 2018,3650000,Gujrat,2018,90000,Petrol,Not Available,Islamabad,White,Local,1300,24/04/2024,Medium,Medium,Wednesday,6
Suzuki Ciaz Automatic 2018,3500000,Islamabad,2018,41000,Petrol,Automatic,Islamabad,Grey,Local,1400,24/04/2024,Medium,Low,Wednesday,6
Suzuki Alto L 2019,3185000,Karachi,2019,97000,Petrol,Automatic,Sindh,White,Imported,660,24/04/2024,Medium,Medium,Wednesday,5
Toyota Aqua S 2018,5150000,Islamabad,2018,88000,Hybrid,Automatic,Islamabad,White,Imported,1500,24/04/2024,High,Medium,Wednesday,6
Toyota Corolla Altis CVT-i 1.8 2018,5100000,Multan,2018,75000,Petrol,Automatic,Punjab,Attitude Black,Local,1800,24/04/2024,High,Medium,Wednesday,6
Suzuki Wagon R VXL 2019,2480000,Karachi,2019,22000,Petrol,Not Available,Sindh,Sand Beige,Local,1000,24/04/2024,Medium,Low,Wednesday,5
Honda Civic Oriel 1.8 i-VTEC CVT 2019,6250000,Nowshera,2019,80000,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,24/04/2024,High,Medium,Wednesday,5
Honda Accord VTi 2.4 2018,12500000,Multan,2018,73500,Petrol,Automatic,Lahore,Lunar Silver Metallic,Imported,2400,24/04/2024,High,Medium,Wednesday,6
Honda Civic Oriel 1.8 i-VTEC CVT 2017,5300000,Rawalpindi,2017,50000,Petrol,Automatic,Islamabad,Silver,Local,1800,24/04/2024,High,Low,Wednesday,7
FAW X-PV Dual AC 2018,1000000,Rajanpur,2018,85000,Petrol,Not Available,Sindh,Silver,Local,1000,24/04/2024,Low,Medium,Wednesday,6
Toyota Corolla Axio Hybrid 1.5 2017,4350000,Karachi,2017,114000,Hybrid,Automatic,Sindh,Gold,Imported,1500,24/04/2024,High,High,Wednesday,7
Suzuki Every GA 2019,2550000,Sialkot,2019,144000,Petrol,Automatic,Un-Registered,White,Imported,660,24/04/2024,Medium,High,Wednesday,5
Suzuki Mehran VXR Euro II 2018,1490000,Islamabad,2018,86000,Petrol,Not Available,Islamabad,Solid White,Local,796,24/04/2024,Low,Medium,Wednesday,6
Honda Vezel Hybrid Z 2019,6995000,Lahore,2019,35000,Hybrid,Automatic,Un-Registered,Black,Imported,1500,24/04/2024,High,Low,Wednesday,5
Suzuki Wagon R VXL 2019,2280000,Sialkot,2019,78000,Petrol,Not Available,Lahore,Solid White,Local,1000,24/04/2024,Medium,Medium,Wednesday,5
Honda City 1.3 i-VTEC 2019,3650000,Shorkot,2019,65000,Petrol,Not Available,Lahore,Taffeta White,Local,1300,24/04/2024,Medium,Medium,Wednesday,5
Suzuki Cultus VXR 2019,2560000,Lahore,2019,185000,Petrol,Not Available,Lahore,Graphite Grey,Local,1000,24/04/2024,Medium,High,Wednesday,5
Honda Vezel Hybrid Z Honda Sensing  2019,8100000,Karachi,2019,12000,Hybrid,Automatic,Un-Registered,White Pearl,Imported,1500,24/04/2024,High,Low,Wednesday,5
Suzuki Wagon R VXL 2017,2190000,Islamabad,2017,95000,Petrol,Not Available,Islamabad,Solid White,Local,1000,24/04/2024,Low,Medium,Wednesday,7
Suzuki Mehran VX Euro II Limited Edition 2017,1525000,Okara,2017,43000,Petrol,Not Available,Lahore,Grey,Local,800,24/04/2024,Low,Low,Wednesday,7
Nissan Serena HIGHWAY STAR 2018,7050000,Karachi,2018,36000,Hybrid,Automatic,Un-Registered,Pearl White,Imported,2000,24/04/2024,High,Low,Wednesday,6
Toyota Corolla GLi Automatic 1.3 VVTi 2017,4100000,Jhelum,2017,130000,Petrol,Automatic,Islamabad,Silver Metallic,Local,1300,24/04/2024,High,High,Wednesday,7
Toyota Vitz F 1.0 2018,3990000,Karachi,2018,40000,Petrol,Automatic,Karachi,White,Imported,1000,24/04/2024,Medium,Low,Wednesday,6
Suzuki Mehran VXR Euro II 2018,1500000,Rawalpindi,2018,55000,Petrol,Not Available,Lahore,White,Local,800,24/04/2024,Low,Medium,Wednesday,6
